,Turn,Speaker,Text,True,Pred
1374,1,1,Yes. It is in great condition still and I barely used it.,Not-a-strategy,Self Assertion-Empowerment
1375,2,0,"but it was used when you bought it off craigslist, correct?",Source Derogation-Contesting,Self Assertion-Empowerment
1376,2,1,I bought it new,Not-a-strategy,Self Assertion-Empowerment
1377,3,0,"hmm, seems weird to have new of cl but ok..",Source Derogation-Contesting,Self Assertion-Empowerment
1378,3,1,Yes. I am selling it for 170,Not-a-strategy,Self Assertion-Empowerment
1379,4,0,I am really on a tight budget and was hoping you would come down closer to $118,Self Pity-Empowement,Self Assertion-Empowerment
1380,4,1,How bout 125? That seems fair to me.,Hesitance-Hesitance,Self Assertion-Empowerment
1381,5,0,Can you deliver ?,Personal Choice-Empowerment,Self Assertion-Empowerment
1382,5,1,"Yes, but then it will be 130.",Personal Choice-Empowerment,Self Assertion-Empowerment
1383,6,0,I will pick it up for 120?,Personal Choice-Empowerment,Self Assertion-Empowerment
1384,6,1,Sure. That can work.,Not-a-strategy,Self Assertion-Empowerment
1385,7,0,great,Not-a-strategy,Self Assertion-Empowerment
1386,7,1,Good doing business with you.,Not-a-strategy,Self Assertion-Empowerment
1387,0,1,Hi,Not-a-strategy,Self Assertion-Empowerment
1388,0,0,"Hello, I am interested in the poperty, does it come with any additional perks or features?",Information Inquiry-Contesting,Self Assertion-Empowerment
1389,1,1,Well It has beautful appliances. was remodeled and parks up to 3 cars. It also has some nice patio furniture in back.,Not-a-strategy,Self Assertion-Empowerment
1390,1,0,"Wow that sounds incredible, I am very excited, but the price is a little high for me, can you come down at all?",Self Pity-Empowement,Self Assertion-Empowerment
1391,2,1,I could be open to work on the price slightly.,Hesitance-Hesitance,Self Assertion-Empowerment
1392,2,0,How about 3650 with the furniture included?,Personal Choice-Empowerment,Self Assertion-Empowerment
1393,3,1,Could you do 3730?,Hesitance-Hesitance,Self Assertion-Empowerment
1394,3,0,"Well that is higher than I would like, would you be willing to cover utilities for 3 months at that price?",Personal Choice-Empowerment,Self Assertion-Empowerment
1395,4,1,That is already a deal the utilities also would be too much. I would do it for 3700 with all the furniture.,Personal Choice-Empowerment,Self Assertion-Empowerment
1396,4,0,Deal,Not-a-strategy,Self Assertion-Empowerment
1397,0,0,HI,Not-a-strategy,Self Assertion-Empowerment
1398,0,1,Hello! Could I interest you in this lovely place!,Not-a-strategy,Self Assertion-Empowerment
1399,1,0,YES! Can you tell me the smoking policy?,Information Inquiry-Contesting,Self Assertion-Empowerment
1400,1,1,There is no smoking allowed on our property.,Not-a-strategy,Self Assertion-Empowerment
1401,2,0,"Great, I HATE SMOKE! Do you have a pet policy?",Information Inquiry-Contesting,Self Assertion-Empowerment
1402,2,1,UP to one pet per family.,Not-a-strategy,Self Assertion-Empowerment
1403,3,0,I have a cat so that works well. Is there parking?,Information Inquiry-Contesting,Self Assertion-Empowerment
1404,3,1,That is great! There sure is! On site!,Not-a-strategy,Self Assertion-Empowerment
1405,4,0,"Great, I AM ON A BUDGET ARE YOU WILLING TO COME DOWN TO $937?",Self Pity-Empowement,Self Assertion-Empowerment
1406,4,1,"Hmmmm how about 1,500?",Hesitance-Hesitance,Self Assertion-Empowerment
1407,5,0,Could we meet at $1250?,Hesitance-Hesitance,Self Assertion-Empowerment
1408,5,1,I think so! Can you pay the first month in cash?,Personal Choice-Empowerment,Self Assertion-Empowerment
1409,6,0,"yes , no problem!",Not-a-strategy,Self Assertion-Empowerment
1410,0,0,"Hello, I am interested in the 2002 Jaguar you have.",Not-a-strategy,Self Assertion-Empowerment
1411,0,1,"Hi, that's great to hear it really is a great car at a great price",Not-a-strategy,Self Assertion-Empowerment
1412,1,0,I would like to ask you a few questions. Is this Jaguar been garage kept? What is the mileage on this Jaguar? Also are the miles highway miles or city miles?,Information Inquiry-Contesting,Self Assertion-Empowerment
1413,1,1,"It has been garage kept, has 150k miles that are mostly highway. We used it for getaways because its fun to drive and the status that comes with a Jaguar.",Not-a-strategy,Self Assertion-Empowerment
1414,2,0,What color is the car?,Information Inquiry-Contesting,Self Assertion-Empowerment
1415,2,1,It's black with tan leather interior.,Not-a-strategy,Self Assertion-Empowerment
1416,3,0,Is the price negotiable?,Hesitance-Hesitance,Self Assertion-Empowerment
1417,3,1,"I believe that I have listed it at a very fair price, but that being said I may be willing to come down very slightly.",Not-a-strategy,Self Assertion-Empowerment
1418,4,0,Would you take $3000. cash money and I will pick up today?,Personal Choice-Empowerment,Self Assertion-Empowerment
1419,4,1,"That's a little to low, how about $3,400 and I'll throw in the Jaguar car detailing kit I purchased.",Personal Choice-Empowerment,Self Assertion-Empowerment
1420,5,0,I only have $3200,Self Pity-Empowement,Self Assertion-Empowerment
1421,5,1,I need $3250.00,Self Assertion-Empowerment,Self Assertion-Empowerment
1422,6,0,"ok, $3250",Not-a-strategy,Self Assertion-Empowerment
1423,6,1,Done,Not-a-strategy,Self Assertion-Empowerment
1424,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
1425,0,0,Hello. D,Not-a-strategy,Self Assertion-Empowerment
1426,1,1,"I see you are interested in our property located at the Belvedere community, is that right?",Not-a-strategy,Self Assertion-Empowerment
1427,1,0,Yes. Do you live in the house?,Not-a-strategy,Self Assertion-Empowerment
1428,2,1,No the house is empty and completely renovated,Not-a-strategy,Self Assertion-Empowerment
1429,2,0,Do you have any idea what the utilities run annually?,Information Inquiry-Contesting,Self Assertion-Empowerment
1430,3,1,"It is hard to say, it depends really on your usage but lets say water bill can be around $400",Not-a-strategy,Self Assertion-Empowerment
1431,3,0,How new are the appliances and the heating and a/c system?,Information Inquiry-Contesting,Self Assertion-Empowerment
1432,4,1,Some of the appliances are brand new and some less than 3 years old . The a/c is 5 years old.,Not-a-strategy,Self Assertion-Empowerment
1433,4,0,Is there any furniture?,Information Inquiry-Contesting,Self Assertion-Empowerment
1434,5,1,There is one table with 2 chairs in the living room and a king size bed in one of the bedrooms.,Not-a-strategy,Self Assertion-Empowerment
1435,5,0,"I like the house, but $3550 is over my budget. Would you consider $2650?",Self Pity-Empowement,Self Assertion-Empowerment
1436,6,1,We are willing to offer more furniture and first month rent 50% off if you get closer to the asking price.,Personal Choice-Empowerment,Self Assertion-Empowerment
1437,6,0,What kind of furniture...and rent? I thought this house was for sale.,Information Inquiry-Contesting,Self Assertion-Empowerment
1438,7,1,I apologize I was communicating with someone else about renting another property in the same community. We are willing to furnish one full bedroom and dinning room as well,Personal Choice-Empowerment,Self Assertion-Empowerment
1439,7,0,"Hm...let me see...So you're offering to include one full bedroom of furniture, the dining room furnishings..and you said there were a table and 2 chairs in the living room...and is that king size bed you mentioned in addition to this?",Information Inquiry-Contesting,Self Assertion-Empowerment
1440,8,1,"Yes,that is correct. Oh and I forgot to mention there is already table and 4 chairs outside in the backyard . I am willing to drop the price to $3450, how does that sound?",Personal Choice-Empowerment,Self Assertion-Empowerment
1441,8,0,"If you could accept $3350, I'm extremely interested, assuming it does include everything mentioned in good condition.",Hesitance-Hesitance,Self Assertion-Empowerment
1442,0,1,"Hi there, interested?",Not-a-strategy,Self Assertion-Empowerment
1443,0,0,"Yes of course, exactly what I'm look for, what is the lowest you will accept?",Not-a-strategy,Self Assertion-Empowerment
1444,1,1,Well this is in awesome condition and is from the renowned stewart macdougall and kipp.,Not-a-strategy,Self Assertion-Empowerment
1445,1,0,Will you delivery it to me?,Information Inquiry-Contesting,Self Assertion-Empowerment
1446,2,1,well how far from downtown are you?,Not-a-strategy,Self Assertion-Empowerment
1447,2,0,Very near,Not-a-strategy,Self Assertion-Empowerment
1448,3,1,"well in that case, yes if you pay the full price listed at $399.",Personal Choice-Empowerment,Self Assertion-Empowerment
1449,3,0,Can you go as low as 350?,Hesitance-Hesitance,Self Assertion-Empowerment
1450,4,1,I can get the full price on sunday easily so no.. I would do 385.,Counter Argumentation-Contesting,Self Assertion-Empowerment
1451,4,0,380 with delivery and you have a deal,Personal Choice-Empowerment,Self Assertion-Empowerment
1452,5,1,"385 WAS MY OFFER, TAKE IT OR LEAVE IT",Self Assertion-Empowerment,Self Assertion-Empowerment
1453,0,0,what is the mileage on this vehicle?,Information Inquiry-Contesting,Self Assertion-Empowerment
1454,0,1,Hello the vehicle has low mileage it gets 27 mpg in the city,Not-a-strategy,Self Assertion-Empowerment
1455,1,0,"i'm on a budget. this car is a few years older, would you be willing to accept $10000",Self Pity-Empowement,Self Assertion-Empowerment
1456,1,1,"That is half of lsiting price, while I am open to negotiatons I cannot go that low. This vehicle is fature loaded, and is only 2 years old with a single owner.",Counter Argumentation-Contesting,Self Assertion-Empowerment
1457,2,0,"looks like it could use a tuneup, if i do the tune up, will you give it to me for 10500?",Personal Choice-Empowerment,Self Assertion-Empowerment
1458,2,1,"Unfortunately that is far too low I can give you a reduction but not at half the price. Keep in mind car has all service records, and is like brand new. It even has smart device integration, adjusable lumbar support for the drivers seat, and aluminum wheels. The absolute lowest I could go would be 18,500 and you would have to come pick it up with cash in hand.",Counter Argumentation-Contesting,Self Assertion-Empowerment
1459,3,0,"I can only go as high as $13000, can you do it for that price?",Self Assertion-Empowerment,Self Assertion-Empowerment
1460,3,1,"That is too low for a car that is 2 years old, do you have any other negotiating leverage or maybe an old vehicle you can throw in?",Counter Argumentation-Contesting,Self Assertion-Empowerment
1461,4,0,I'll throw in my 1996 outback if you give it to me for 13000,Personal Choice-Empowerment,Self Assertion-Empowerment
1462,4,1,That sounds like a deal to me,Not-a-strategy,Self Assertion-Empowerment
1463,5,0,deal,Not-a-strategy,Self Assertion-Empowerment
1464,0,1,Welcome! I see you're interested in our property!,Not-a-strategy,Self Assertion-Empowerment
1465,0,0,yes ia dog allowd,Information Inquiry-Contesting,Self Assertion-Empowerment
1466,1,1,"Pets are welcome as long as they follow our size and breed restrictions. In addition, there is a pet deposit of $300 in addition to security deposit and a pet rent of $25/month.",Not-a-strategy,Self Assertion-Empowerment
1467,1,0,do you need 1st  month and last rent also,Information Inquiry-Contesting,Self Assertion-Empowerment
1468,2,1,"Security deposit is $500, but an additional deposit might be required based on credit score.",Not-a-strategy,Self Assertion-Empowerment
1469,2,0,at this i can only pay about 1600 could you do that,Self Pity-Empowement,Self Assertion-Empowerment
1470,3,1,"Unfortunately, that is not a reasonable offer for this area. How long of a lease were you considering?",Counter Argumentation-Contesting,Self Assertion-Empowerment
1471,3,0,6 month,Not-a-strategy,Self Assertion-Empowerment
1472,4,1,"Hmmm, a longer lease would help us here. How about $2200 for a 16 month lease?",Hesitance-Hesitance,Self Assertion-Empowerment
1473,4,0,would you do 1800 for 24 month,Hesitance-Hesitance,Self Assertion-Empowerment
1474,5,1,"The lowest I could go would be $2000 for a 24 month lease, with a good credit check.",Self Assertion-Empowerment,Self Assertion-Empowerment
1475,5,0,how bout 1900,Hesitance-Hesitance,Self Assertion-Empowerment
1476,6,1,"We could only do that if you agreed to an increased security deposit of $1000, I think.",Personal Choice-Empowerment,Self Assertion-Empowerment
1477,6,0,how about 1900 a month wilth a securty of 800,Personal Choice-Empowerment,Self Assertion-Empowerment
1478,7,1,"I can't agree to that, unfortunately. It'd have to be $1900 a month with a $1000 security deposit, for a 24 month lease.",Hesitance-Hesitance,Self Assertion-Empowerment
1479,7,0,deal,Not-a-strategy,Self Assertion-Empowerment
1480,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
1481,0,1,hello hello. are you interested in this place?,Not-a-strategy,Self Assertion-Empowerment
1482,1,0,Yes I am. Is it in a nice area?,Information Inquiry-Contesting,Self Assertion-Empowerment
1483,1,1,this is a good area. there are cool little shops and a park very close by,Not-a-strategy,Self Assertion-Empowerment
1484,2,0,awesome news. Can I come by and take a look at the place?,Information Inquiry-Contesting,Self Assertion-Empowerment
1485,2,1,please come by and take a look. i am asking 1588,Not-a-strategy,Self Assertion-Empowerment
1486,3,0,Can you come down on the price a bit?,Hesitance-Hesitance,Self Assertion-Empowerment
1487,3,1,well what did you have in mind?,Not-a-strategy,Self Assertion-Empowerment
1488,4,0,I was hoping to pay 1100 for it? Would that be alright?,Hesitance-Hesitance,Self Assertion-Empowerment
1489,4,1,that is a little bit too low. can you do 1500. you will love this place,Counter Argumentation-Contesting,Self Assertion-Empowerment
1490,5,0,I can do that. I will be by tomorrow to take a look. It is a deal.,Not-a-strategy,Self Assertion-Empowerment
1491,5,1,"ok grea, see you then",Not-a-strategy,Self Assertion-Empowerment
1492,0,0,Hey there.  I'm very interested in your car.,Not-a-strategy,Self Assertion-Empowerment
1493,0,1,"Hello. Yes, it's still available.",Not-a-strategy,Self Assertion-Empowerment
1494,1,0,Excellent.  I love Mustangs.  Why are you getting rid of it?,Source Derogation-Contesting,Self Assertion-Empowerment
1495,1,1,I have a new one and have not had a chance to take this one out in a while. It's just sitting in the garage.,Not-a-strategy,Self Assertion-Empowerment
1496,2,0,How long has it been sitting in a garage?,Source Derogation-Contesting,Self Assertion-Empowerment
1497,2,1,Just for a month or so. It's been maintained and started regularly. It's very clean and runs great.,Not-a-strategy,Self Assertion-Empowerment
1498,3,0,That sounds great.  It looks like it's in great shape.  What kind of mileage does it have on it?,Information Inquiry-Contesting,Self Assertion-Empowerment
1499,3,1,"Only 15,000 miles.",Not-a-strategy,Self Assertion-Empowerment
1500,4,0,"Wow, that's incredible.  Would you take $20000 for it, and I can pay in cash today?",Personal Choice-Empowerment,Self Assertion-Empowerment
1501,4,1,"I was looking to stay close to $28,500. The car is pretty much new. Has very low mileage. it's well maintained.",Counter Argumentation-Contesting,Self Assertion-Empowerment
1502,5,0,"I really want this car, but that's a little too rich for my blood.  How about 23000, because blue is my favorite color.",Self Pity-Empowement,Self Assertion-Empowerment
1503,5,1,"The lowest I can go is $26,000",Self Assertion-Empowerment,Self Assertion-Empowerment
1504,6,0,"How about $25,500, and I'll name it after you?",Hesitance-Hesitance,Self Assertion-Empowerment
1505,6,1,"I can do $25,900. No lower than that.",Self Assertion-Empowerment,Self Assertion-Empowerment
1506,7,0,Deal.,Not-a-strategy,Self Assertion-Empowerment
1507,0,0,Hello. How is the couch in great condition?,Source Derogation-Contesting,Self Assertion-Empowerment
1508,0,1,"Well even though we have had it for about five years, we have always kept it as clean as possible.",Not-a-strategy,Self Assertion-Empowerment
1509,1,0,Thanks! Is it comfortable?,Information Inquiry-Contesting,Self Assertion-Empowerment
1510,1,1,"Yes, it is extremely comfortable, and it almost has a perfect rating.",Not-a-strategy,Self Assertion-Empowerment
1511,2,0,Sounds good. Would you accept $1345?,Hesitance-Hesitance,Self Assertion-Empowerment
1512,2,1,"That seems a little low, could you go a bit higher?",Hesitance-Hesitance,Self Assertion-Empowerment
1513,3,0,Would you accept $1375?,Hesitance-Hesitance,Self Assertion-Empowerment
1514,3,1,Could you do $1395?,Hesitance-Hesitance,Self Assertion-Empowerment
1515,4,0,That works!,Not-a-strategy,Self Assertion-Empowerment
1516,4,1,Thanks,Not-a-strategy,Self Assertion-Empowerment
1517,0,0,Hi there. That's just the bike rack I need.,Not-a-strategy,Self Assertion-Empowerment
1518,0,1,Great it is still available!,Not-a-strategy,Self Assertion-Empowerment
1519,1,0,Wonderful. Are you negotiable on the price?,Hesitance-Hesitance,Self Assertion-Empowerment
1520,1,1,"Yes, but the item is in very good condition so I would not go too much lower on it. Did you have a price in mind?",Counter Argumentation-Contesting,Self Assertion-Empowerment
1521,2,0,Hi there. That's just the bike rack I need.,Not-a-strategy,Self Assertion-Empowerment
1522,2,0,Wonderful. Are you negotiable on the price?,Hesitance-Hesitance,Self Assertion-Empowerment
1523,3,0,I do. I would like to pay $190. I can pick it up.,Personal Choice-Empowerment,Self Assertion-Empowerment
1524,3,0,I do. I would like to pay $190. I can pick it up.,Personal Choice-Empowerment,Self Assertion-Empowerment
1525,4,1,How about $200 and I can meet you somewhere halfway for you to pick up?,Hesitance-Hesitance,Self Assertion-Empowerment
1526,4,0,That sounds reasonable. Let's do it!,Not-a-strategy,Self Assertion-Empowerment
1527,0,0,Hiya I am interested in buying the bike,Not-a-strategy,Self Assertion-Empowerment
1528,0,1,well great this a steal for great condition and u-lock included i am asking 150fo it and will throw in a bally pump,Personal Choice-Empowerment,Self Assertion-Empowerment
1529,1,0,"Appreciate the pump offer but i have so dont need it . I'll come pick it up now for $75, fair enough?",Personal Choice-Empowerment,Self Assertion-Empowerment
1530,1,1,no that s to low i can take 120 the bike is a liv alight bike,Counter Argumentation-Contesting,Self Assertion-Empowerment
1531,2,0,I'll meet you in the middle at $105.,Hesitance-Hesitance,Self Assertion-Empowerment
1532,2,1,the bike is not even 6months old just out of space downsizing new seat covers brake covers and handles 115,Counter Argumentation-Contesting,Self Assertion-Empowerment
1533,3,0,sounds great! $105 is my best offer,Self Assertion-Empowerment,Self Assertion-Empowerment
1534,3,1,110,Hesitance-Hesitance,Self Assertion-Empowerment
1535,4,0,done at $110,Not-a-strategy,Self Assertion-Empowerment
1536,4,1,deal breaker,Not-a-strategy,Self Assertion-Empowerment
1537,0,1,Hello. Thanks for viewing the listing,Not-a-strategy,Self Assertion-Empowerment
1538,0,0,"Hello, your bike caught my attention the moment I glanced at it. It's actually exactly what I've been looking for for weeks now. Can you tell me a little more about it?",Information Inquiry-Contesting,Self Assertion-Empowerment
1539,1,1,It's as great bike that goes pretty fast! It's in excellent condition and will last you a very long time.,Not-a-strategy,Self Assertion-Empowerment
1540,1,0,"Okay, very nice. I see your asking $999 for it but I was wondering if you would let it go for $699? I'm on a strict budget at the moment.",Self Pity-Empowement,Self Assertion-Empowerment
1541,2,1,I'm sorry but I can't go that low. Would $825 work for you?,Hesitance-Hesitance,Self Assertion-Empowerment
1542,2,0,Does it comes with a battery charger?,Information Inquiry-Contesting,Self Assertion-Empowerment
1543,3,1,Yes it does and the batter holds a charge.,Not-a-strategy,Self Assertion-Empowerment
1544,3,0,If I come out today and pay cash will you accept $780?,Personal Choice-Empowerment,Self Assertion-Empowerment
1545,4,1,$785 and we have a deal.,Not-a-strategy,Self Assertion-Empowerment
1546,4,0,You drive a hard bargain but you have a deal. Sold! Just email a place to meet you and I will come and pick it up.,Not-a-strategy,Self Assertion-Empowerment
1547,5,1,Great. Thanks!,Not-a-strategy,Self Assertion-Empowerment
1548,0,0,"Hi, I really like this bike. Is it in good condition?",Source Derogation-Contesting,Self Assertion-Empowerment
1549,0,1,"Yes, I  rode it a couple of times and no damage or wear.",Not-a-strategy,Self Assertion-Empowerment
1550,1,0,Great. I want to come by and take a look at it. Can I come by around noon tomorrow?,Information Inquiry-Contesting,Self Assertion-Empowerment
1551,1,1,"Yes, I will be available.",Not-a-strategy,Self Assertion-Empowerment
1552,2,0,Can I get you to lower the price to 2500?,Hesitance-Hesitance,Self Assertion-Empowerment
1553,2,1,"Could we do $3,000 and I will come to you.",Personal Choice-Empowerment,Self Assertion-Empowerment
1554,3,0,"That could work. How bout I come to you and you knock off only 2000 more, so 2800?",Personal Choice-Empowerment,Self Assertion-Empowerment
1555,3,1,Deal.,Not-a-strategy,Self Assertion-Empowerment
1556,4,0,Thank you very much,Not-a-strategy,Self Assertion-Empowerment
1557,4,1,You are welcome.,Not-a-strategy,Self Assertion-Empowerment
1558,0,0,"hello, is the bike in running condition? I understand it sat for a while have you taken it out to make sure the motor hasn't depreciated?",Source Derogation-Contesting,Self Assertion-Empowerment
1559,0,1,the motor works fine all that is missing is the rear brake cable which is a quick fix.,Not-a-strategy,Self Assertion-Empowerment
1560,1,0,I have found a complete piece selling online foe $198 brand new is there any way you can come down on the price?,Counter Argumentation-Contesting,Self Assertion-Empowerment
1561,1,1,the lowest I'm willing to go is $210 and you can pick it up today.,Personal Choice-Empowerment,Self Assertion-Empowerment
1562,2,0,I was thinking more of $150 shipped and if I come pick it up somewhere around $110-$120,Personal Choice-Empowerment,Self Assertion-Empowerment
1563,2,1,"I have a couple of offers made already, I'm not trying to lose any money.",Self Assertion-Empowerment,Self Assertion-Empowerment
1564,3,0,I can match your highest offer If its anywhere under $160 that's all I have to spend on the bike since it is used and sat for a while.,Counter Argumentation-Contesting,Self Assertion-Empowerment
1565,3,1,I can do 190,Hesitance-Hesitance,Self Assertion-Empowerment
1566,4,0,Would it be possible for you include any additional accessories for 190?... since that is very close to brand new market value,Personal Choice-Empowerment,Self Assertion-Empowerment
1567,4,1,I don't have any additional accessories to add in. How about 190 including shipping?,Personal Choice-Empowerment,Self Assertion-Empowerment
1568,5,0,Can you meet me in the middle lets say $175,Hesitance-Hesitance,Self Assertion-Empowerment
1569,5,1,Okay I can do that.,Not-a-strategy,Self Assertion-Empowerment
1570,0,0,"hi, I am interested in your phone. i have a few questions",Not-a-strategy,Self Assertion-Empowerment
1571,0,1,Are you willing to purchase today,Information Inquiry-Contesting,Self Assertion-Empowerment
1572,1,0,Does is have any flaws.scrathes? cracked screen?,Source Derogation-Contesting,Self Assertion-Empowerment
1573,1,1,"No, it is brand new",Not-a-strategy,Self Assertion-Empowerment
1574,2,0,"okay great. I am willing to purchse today but, the price is a bit high for my budget. Would you go any lower?",Personal Choice-Empowerment,Self Assertion-Empowerment
1575,2,1,The lowest I could go is $310. I purchased it for way more,Self Assertion-Empowerment,Self Assertion-Empowerment
1576,3,0,well thats not much of a discount. do you have anything else to offer with it? car charger? case?,Personal Choice-Empowerment,Self Assertion-Empowerment
1577,3,1,"Yes it is a full kit, fresh out of the box",Not-a-strategy,Self Assertion-Empowerment
1578,4,0,okay awesome! With the extra accessories I can do 310. We will meet tomorrow? morning or afternoon?,Personal Choice-Empowerment,Self Assertion-Empowerment
1579,4,1,That is fine. Great deal,Not-a-strategy,Self Assertion-Empowerment
1580,0,0,"Hello, I am interested in the one bedroom appt you have listed.",Not-a-strategy,Self Assertion-Empowerment
1581,0,1,You will love it. It has central air and assigned off street parking. the kitchen is large with lots of counterspace.,Not-a-strategy,Self Assertion-Empowerment
1582,1,0,"Great, I love a nice kitchen. Is it furnished by chance?",Information Inquiry-Contesting,Self Assertion-Empowerment
1583,1,1,It is not furnished.,Not-a-strategy,Self Assertion-Empowerment
1584,2,0,"Okay, is there a on site washer/dryer or will I need to locate a laundromat ?",Information Inquiry-Contesting,Self Assertion-Empowerment
1585,2,1,There is coin laundry in each building,Not-a-strategy,Self Assertion-Empowerment
1586,3,0,"Awesome. I love all the perks of where it is located. However, I can not afford $1975. Could you lower it to 1500?",Self Pity-Empowement,Self Assertion-Empowerment
1587,3,1,I could lower it to $1700,Hesitance-Hesitance,Self Assertion-Empowerment
1588,4,0,"Okay, That is fine. I will be by tomorrow to fill out paperwork. Thank you.",Not-a-strategy,Self Assertion-Empowerment
1589,4,1,great,Not-a-strategy,Self Assertion-Empowerment
1590,0,1,Good morning!,Not-a-strategy,Self Assertion-Empowerment
1591,0,0,Good morning I an wondering about the receiver.,Not-a-strategy,Self Assertion-Empowerment
1592,1,1,What would you like to know?,Not-a-strategy,Self Assertion-Empowerment
1593,1,0,are the speakers in good condition. No buzzing or crackling.,Source Derogation-Contesting,Self Assertion-Empowerment
1594,2,1,These speakers sound great! Clear and crisp quality.,Not-a-strategy,Self Assertion-Empowerment
1595,2,0,Are all the connectors and wire included?,Information Inquiry-Contesting,Self Assertion-Empowerment
1596,3,1,"Yes, all cables are included - along with a remote, for ease of use from your favorite chair!",Not-a-strategy,Self Assertion-Empowerment
1597,3,0,Sounds  nice. Would you come down on the price a bit. I was thinking more like 25$.,Hesitance-Hesitance,Self Assertion-Empowerment
1598,4,1,It's a great sound system. I was really hoping to get around $50 for the whole set.,Counter Argumentation-Contesting,Self Assertion-Empowerment
1599,4,0,I couldn't really go above 35 for it.,Self Assertion-Empowerment,Self Assertion-Empowerment
1600,5,1,Do you live here in town?,Information Inquiry-Contesting,Self Assertion-Empowerment
1601,5,0,"Yes , I am nearby.",Not-a-strategy,Self Assertion-Empowerment
1602,6,1,"I could do $40 and deliver it for you, since you're nearby.",Personal Choice-Empowerment,Self Assertion-Empowerment
1603,6,0,"That seems fair, if you will help me set it up too.",Not-a-strategy,Self Assertion-Empowerment
1604,7,1,Sure! That'll be no problem,Not-a-strategy,Self Assertion-Empowerment
1605,7,0,very good 40$,Not-a-strategy,Self Assertion-Empowerment
1606,0,0,Hi I am interesting in buying your Casella Lighting. Would you be willing to lower the price a small amount?,Hesitance-Hesitance,Self Assertion-Empowerment
1607,0,1,The price is pretty much firm but we could possibly trade.  I'm looking for a Honda Generator.  You have one?,Personal Choice-Empowerment,Self Assertion-Empowerment
1608,1,0,Unfortunately I do not. How about if I agree to pick up the lights in my truck you agree to lower the price to $900. I could be there today cash in hand.,Personal Choice-Empowerment,Self Assertion-Empowerment
1609,1,1,I only have one and am asking $675.  If you want to pay me $900 I'll take it!,Not-a-strategy,Self Assertion-Empowerment
1610,2,0,I apologize I mis typed that I meant to offer $600.,Hesitance-Hesitance,Self Assertion-Empowerment
1611,2,1,haha  I kind of thought so.  Do you have anything else you could trade?,Personal Choice-Empowerment,Self Assertion-Empowerment
1612,3,0,"No, I'm not looking to trade anything just interested in purchasing the lights.",Personal Choice-Empowerment,Self Assertion-Empowerment
1613,3,1,If you pick it up today and pay cash I'll accept $625.  Fair?,Personal Choice-Empowerment,Self Assertion-Empowerment
1614,4,0,"Yes, that's fair. Thank you.",Not-a-strategy,Self Assertion-Empowerment
1615,4,1,Great!  We have a deal then.,Not-a-strategy,Self Assertion-Empowerment
1616,0,1,Hello!,Not-a-strategy,Self Assertion-Empowerment
1617,0,0,Hi how are you doing today?,Not-a-strategy,Self Assertion-Empowerment
1618,1,1,I'm doing fantastic! Are you interested in this amazing Clock?,Not-a-strategy,Self Assertion-Empowerment
1619,1,0,"Yes I am very interested, where did you come across this one?",Not-a-strategy,Self Assertion-Empowerment
1620,2,1,It was a graduation present from a quirky uncle. It is really nice and I'd keep it but I have no room for it and since I'm moving I really need to find it a new home.,Not-a-strategy,Self Assertion-Empowerment
1621,2,0,"That's so cool I never heard of any clock like this.  I was hoping you would be able to come down on the price a little bit though, maybe I could trade you an item to make it more fair?",Personal Choice-Empowerment,Self Assertion-Empowerment
1622,3,1,I can't really take any trades but I am VERY flexible on the price.,Hesitance-Hesitance,Self Assertion-Empowerment
1623,3,0,"Oh sweet well I was hoping to pay more like 375 to suit my budget but I'm sure that's very low for you, would you make me your best offer?",Hesitance-Hesitance,Self Assertion-Empowerment
1624,4,1,$500 is the lowest I can accept at this time.,Self Assertion-Empowerment,Self Assertion-Empowerment
1625,4,0,Okay I can do that!,Not-a-strategy,Self Assertion-Empowerment
1626,5,1,Awesome! Thanks!,Not-a-strategy,Self Assertion-Empowerment
1627,0,1,Hello how are you doing today?,Not-a-strategy,Self Assertion-Empowerment
1628,0,0,"I'm good, thak you. I was wondering how many bathrooms this unit has.",Information Inquiry-Contesting,Self Assertion-Empowerment
1629,1,1,The unit has 2 bedrooms and 2 bathrooms,Not-a-strategy,Self Assertion-Empowerment
1630,1,0,"Ok, great! Is there a pet deposit if i have a cat?",Information Inquiry-Contesting,Self Assertion-Empowerment
1631,2,1,Yes there will be a a deposit for pet,Not-a-strategy,Self Assertion-Empowerment
1632,2,0,How much is the pet deposit?,Information Inquiry-Contesting,Self Assertion-Empowerment
1633,3,1,"It is 1979 per month, will this work for you?",Not-a-strategy,Self Assertion-Empowerment
1634,3,0,"No, i am on fixed income and can only afford $1750/ month. Is there any way you can work with that?",Self Pity-Empowement,Self Assertion-Empowerment
1635,4,1,"Yes that will probably work if you are able to come in this week I will be able to hold a spot for you, is that possible/",Personal Choice-Empowerment,Self Assertion-Empowerment
1636,4,0,Yes! I'll be there today!,Not-a-strategy,Self Assertion-Empowerment
1637,5,1,Great!,Not-a-strategy,Self Assertion-Empowerment
1638,0,0,"Hello, yes, I'm interested in the car in the listing?",Not-a-strategy,Self Assertion-Empowerment
1639,0,1,"Hello great!  Yes she is a beautiful car, kept in very good condition and priced to sell quickly!",Not-a-strategy,Self Assertion-Empowerment
