,Turn,Text,True,Pred,Don_true,Don_pred
1527,0,"Awesome, I am here to help! I do repairs on both phones and computers for a great price.",0,0,1,0.3781398832798004
1528,0,I saw your ad for $15.  Do you give any discounts?,4,5,1,0.349418580532074
1529,0,I am willing to negotiate however I do not tend to budge too much!,4,0,1,0.7435021996498108
1530,0,well I have $13 to spend,4,4,1,0.43622514605522156
1531,0,Ok what are we looking to fix with your computer?,0,0,1,0.3630084991455078
1532,0,I think It's the fan.  It went out but I don't think that it overheated the computer.,0,1,1,0.792483389377594
1533,0,"Ok sounds good, that is slightly cheaper to fix, could you do fourteen. I will allow a discount on your next fix for five dollars off. How does that sound?",6,6,1,0.4599260985851288
1534,0,ok with the $5 off for my next visit -- that's fair,0,0,1,0.8059561848640442
1535,0,Sounds good! Thank you for your business!,0,0,1,0.5693828463554382
1536,0,hi your home is really beautiful,0,0,0,0.6146480441093445
1537,0,Are you interested in the cottage?,0,0,0,0.6202578544616699
1538,0,"yes i am, but the price is out of my current budget, are you willing to lower it to 2450",7,7,0,0.5167816281318665
1539,0,"I really can't go down that low $3,500 is a fair price can you make a serious offer?",3,0,0,0.41078147292137146
1540,0,"i was being serious, i mean it doesn't come with electric so i think my offer is pretty reasonable",2,0,0,0.4298754632472992
1541,0,Actually the guest cottage is the one that doesn't have any electricity if you look at the listing.,2,2,0,0.43456122279167175
1542,0,"ok 2800 can you work with that?, if i bring my own furniture",6,6,0,0.4703984558582306
1543,0,"That's still too low. How about $3,200",4,4,0,0.371268630027771
1544,0,3000 then we have a deal,3,3,0,0.4546654224395752
1545,0,3100 and we have a deal,3,3,0,0.45244544744491577
1546,0,Hello are you still selling the T3,0,0,1,0.7064729928970337
1547,0,Yes it is still for sale. Are you interested in it?,0,0,1,0.42850661277770996
1548,0,Yes I'm interested in it. Can you tell me if it's in good condition?,5,1,1,0.8051971197128296
1549,0,Yes it is actually in pristine condition. Very much like new.,0,0,1,0.48468124866485596
1550,0,That's good. Is it nice to ride would you say?,5,5,1,0.3739551305770874
1551,0,It's a very good ride! Very smooth and enjoyable.,0,0,1,0.7867180109024048
1552,0,Okay that's great. Would you be willing to come down on the price a little bit?,4,4,1,0.4688867926597595
1553,0,I can only come down a tiny amount because it's really like new.,2,4,1,0.3702648878097534
1554,0,Okay would you take 950,4,4,1,0.7845076322555542
1555,0,1000 and we have a deal,3,3,1,0.8550907373428345
1556,0,hello,0,0,0,0.27943068742752075
1557,0,Hello. I am very interested in the chairs. I can pay cash and pick them up for $150.00,6,6,0,0.36818498373031616
1558,0,"I can't sell them for half the asking price, sorry.  The price is firm",2,3,0,0.4059385359287262
1559,0,"300.00 seems a bit much, especially if I am picking them up and have cash on hand....",2,2,0,0.39807239174842834
1560,0,Delivery would be $50 extra.  Paying cash does not offer a discount,3,6,0,0.3961890637874603
1561,0,"yes, but I am not asking for delivery. Cash will save you money in credit card transaction fees. Let's do 200 and I can come pick them up right now",6,6,0,0.3957386314868927
1562,0,Transactions fees would be less than $5.  I will not go lower than $275.  That is lower than the normal price they sell for every day.  $275 is my final offer.,2,3,0,0.365505188703537
1563,0,"unless you have stellar credit card processor, your fees will be closer to 15.00 for 275. 250, cash on hand, I pick up, and will come get them right now.",6,6,0,0.38842517137527466
1564,0,"$275 is the lowest price.  I cannot get them discounted from my supplier.  Any less, and it is not worth the sale.",3,3,0,0.35740339756011963
1565,0,"We are talking 25.00 here. I like the chairs, but I am not going over 250.00.",3,3,0,0.38650232553482056
1566,0,I guess we cannot make a deal then.  You will have to reject my offer.,3,0,0,0.38752368092536926
1567,0,"okay, then. good luck!",0,0,0,0.7993293404579163
1568,0,I am interested in this property.  Are there neighbors close by?,5,5,1,0.26939231157302856
1569,0,"There are some neighbors yes, but the location feels incredibly secluded given the surrounding city.",0,0,1,0.6105028986930847
1570,0,Would you be able to come down in cost?,4,4,1,0.4038383662700653
1571,0,Potentially.  I've always hated this carpet my wife chose to put in.  I'd come down a bit just to say that it was because of the carpeting.,0,2,1,0.8023139834403992
1572,0,Ok.  I would be a great tenant.  I could offer $2000.,4,4,1,0.8377325534820557
1573,0,I can't go nearly that low.  This property is the upper echelon of homes in this area.  I could accept $3700 though.,2,3,1,0.8625476360321045
1574,0,Any extra perks you can throw in?  Like paid utilities? Furniture?,6,6,1,0.8654633164405823
1575,0,"I can't offer to pay your utilities because there's no telling what that cost will be.  However, the home could easily be equipped with solar panels.  Also, it's equipped with a complete set of furnishings and appliances, though I expect you will want to bring at least some of your own.",6,6,1,0.6510921120643616
1576,0,Ok.  I can move in as soon as you are ready if you can bring the payment to $3500.,6,6,1,0.8389509320259094
1577,0,$3600 and you've got a deal.,3,3,1,0.8624669313430786
1578,0,deal,0,0,1,0.8655164837837219
1579,0,Hello is the place still available?,0,0,0,0.6908248066902161
1580,0,It's a beautiful condo and yes it is! Move in ready ASAP.,0,0,0,0.42337122559547424
1581,0,Is it close to any stores? Does it come with appliances?,5,5,0,0.3597111403942108
1582,0,Close to many shopping centers and all top end appliances are included. There is even a wine fridge in the kitchen. Washer an Dryer is front loading and only 6 months old,0,0,0,0.7729796171188354
1583,0,"My only issue is the area it's in has a high crime rate, can you come down on the price?",2,2,0,0.8373281359672546
1584,0,"The crime rate has dropped dramatically since the property values have gone up, but I am willing to comee to some terms with you.",2,0,0,0.8459038734436035
1585,0,I still see prices much lower than that in the area and the crime rate hasn't gone down all that much. I just checked yesterday. Can you do 1000?,2,2,0,0.8470184206962585
1586,0,"Not at all. There are far too many upgrades to let it go for that little. My Rock bottom is $1950. I put a lot of money into the granite counters, p graded fixtures and the tile in the condo.",2,2,0,0.8617790341377258
1587,0,"1500 and I'll even sign a longer lease, I know that's worth something.",6,6,0,0.4655558466911316
1588,0,$1750 and a 24 month lease that's really all I can do.,3,3,0,0.7910154461860657
1589,0,"1600 and the same terms and we have a deal. I am a great tenant as well, cleanest background check you'll ever see.",6,3,0,0.45609140396118164
1590,0,I'm sorry that is just too low. I will not make up the difference even with your 24 month lease. I'm sorry we couldn't come to an understanding. $1750 is final offer,2,4,0,0.36733129620552063
1591,0,"Hello, that's a nice-looking chair",0,0,0,0.6933470964431763
1592,0,"Hi, it is , very modern mid century style, $75 is the price",0,0,0,0.4239341616630554
1593,0,"what is the seat madde of. Is it fabric, or a resin material?",5,5,0,0.5958282947540283
1594,0,Fabric,0,0,0,0.5345820188522339
1595,0,Are the legs wood?,5,5,0,0.8091162443161011
1596,0,yes they are,0,0,0,0.6231439709663391
1597,0,"Ar there any tears or snags in fabric, or any stains on it?",1,1,0,0.4069168269634247
1598,0,"not at all, the chair is in perfect condition, how much do you offer?",0,0,0,0.4174996018409729
1599,0,Are there any scratches or mars on the legs?,1,1,0,0.35838738083839417
1600,0,"no, the legs are in good shape",0,0,0,0.3448972702026367
1601,0,I do think your asking is a bit high. Would you accept $40?,4,4,0,0.34186986088752747
1602,0,Hello,0,0,0,0.26917123794555664
1603,0,Hello,0,0,0,0.32526931166648865
1604,0,This is a great Honda; so excellent I'm thinking it's worth $6900.,0,0,0,0.33769965171813965
1605,0,I don't think it's worth that much. It's a 12 years old car.,2,2,0,0.6164900064468384
1606,0,"True, but it has power seats and a cd player.",2,2,0,0.40556228160858154
1607,0,i like the power seats but cd player is outdated to me.,2,2,0,0.6324028968811035
1608,0,"Good point, and I guess it can catch fire. How do you feel about $6000?",4,4,0,0.4685918092727661
1609,0,KBB says it's only worther about $3500. Would you consider $4000?,2,2,0,0.42809951305389404
1610,0,I'd really like to get $5800. Can we meet at $5000?,4,4,0,0.41821590065956116
1611,0,It's too high for me. My budget is around $4000,7,7,0,0.41581299901008606
1612,0,"I see. I can come down to $4200, which is one hundred times the answer to everything in the universe, and a very fair price.",4,4,0,0.6347825527191162
1613,0,how about $4100? it's only $100 different but would help me a lot. I can also come to pick up the car so you don't have to deliver.,6,6,0,0.46918439865112305
1614,0,"I'm not happy about it, but I need to sell. Agreed.",0,3,0,0.38064074516296387
1615,0,hello,0,0,1,0.2689414322376251
1616,0,hi i love your bike and think i want to buy it from you,0,0,1,0.32496246695518494
1617,0,wonderful feel free to make me an offer,0,0,1,0.33792704343795776
1618,0,"i dont really need the accessories that are on the bike, how does 110 sound?",6,4,1,0.34083375334739685
1619,0,thanks for your offer but I unfortunately can't go that low how about $200?,4,3,1,0.3414870798587799
1620,0,thats too high for me plus it looks like the tires need to be replaced,7,2,1,0.7649083733558655
1621,0,I am happy to work with you but 110 is too low are you willing to make another offer?,4,4,1,0.8502786755561829
1622,0,how about $140 and I will pick it up,6,6,1,0.46636641025543213
1623,0,how about 185?,4,4,1,0.3702506721019745
1624,0,if I Pay that you will have to pay for the shipping of it to me,6,6,1,0.7928400635719299
1625,0,why ship it if we are so close I wouldn't want to risk it getting damaged. $180,2,1,1,0.4490108788013458
1626,0,alright,0,0,1,0.7832512855529785
1627,0,Hello!,0,0,0,0.7053366303443909
1628,0,Hi I am interested in the bike you have,0,0,0,0.42686259746551514
1629,0,"Great! Its lightly used, but great for all purposes!",0,0,0,0.40056291222572327
1630,0,"I see that it has the origional seat, is the seat in good condition?",1,5,0,0.800051748752594
1631,0,Great condition!,0,0,0,0.8013153076171875
1632,0,"I would have to buy a new brake cable and chain, can you come down to $30?",2,2,0,0.8566045165061951
1633,0,How about 60?,4,4,0,0.4644363820552826
1634,0,60 is a little too high when I have to buy new parts to make it usable. How about 45?,2,2,0,0.8100740313529968
1635,0,How about I bring it to you for 55?,6,6,0,0.4537339508533478
1636,0,50 and youhave a deal!,3,3,0,0.8084219098091125
1637,0,Deal!,0,0,0,0.8591628074645996
1638,0,"Hello, is the theatre system still available?",0,0,1,0.5509406924247742
1639,0,It is still available. Do you have any questions about it?,0,0,1,0.4220944941043854
1640,0,"Yes, has it been used?",1,1,1,0.35957688093185425
1641,0,My son hooked it up long enough to see if it worked. It works alright. My ears are still hearing the beats.,0,0,1,0.4191906154155731
1642,0,It is still available. Do you have any questions about it?,0,0,1,0.41069725155830383
1643,0,That sounds good. It's priced a little over budget. Would you accept $40 for it?,7,4,1,0.35695651173591614
1644,0,"No that's too low. New, in the box. I can come down to $85 but you have to pick them up.",2,6,1,0.345477432012558
1645,0,"If I'm going to pick it up, that will cost me gas so can we go for $60?",2,6,1,0.7602900266647339
1646,0,My son hooked it up long enough to see if it worked. It works alright. My ears are still hearing the beats.,0,0,1,0.44035953283309937
1647,0,No still too low. $80 is the lowest I can go.,3,3,1,0.7771530747413635
1648,0,I guess I can go with that.,0,0,1,0.8553285002708435
1649,0,Hello,0,0,0,0.2689429521560669
1650,0,I'm interested in set you have.,0,0,0,0.3249645233154297
1651,0,Okay. It's in good condition and I'm starting at $1000,0,2,0,0.5306567549705505
1652,0,That's too high for me. Would you be willing to go any lower. I can come pick it up right now.,7,6,0,0.5884323716163635
1653,0,I can't go much lower than $800.,0,3,0,0.39853814244270325
1654,0,How about 500 and I throw in a flat screen TV?,6,6,0,0.3540111184120178
1655,0,I can't say I'm too interested in a TV. It depends on how big and new it is.,2,1,0,0.3438957631587982
1656,0,43 inch hd like new,0,0,0,0.3642064034938812
1657,0,I suppose that's fine. I'll take it.,0,0,0,0.7772010564804077
1658,0,ok!,0,0,0,0.8043162822723389
1659,0,Hi how are you today,0,0,0,0.26894158124923706
1660,0,Hi there. Is this about my ad?,0,0,0,0.32496267557144165
1661,0,"Yes Please, do you have the remote for the unit?",5,0,0,0.33737000823020935
1662,0,"Yes, as well as the adapted and the box it came in. I'm asking 40$ for it.",0,6,0,0.7914379239082336
1663,0,"Awesome, we are doing an online scanvenger hunt.  I have alarm clock and phone charge on my list.  So I can nail two items with one purchase.  However I do not have that type of funds.  Not trying to low ball you however, can you do $18.00",7,7,0,0.8566429018974304
1664,0,18 is far too low. I could maybe do 32$ if you pick it up yourself.,6,6,0,0.8644657731056213
1665,0,"Hmmm, that will eat the rest of my budget for the hunt.  However, I only got three items left, and by buying this form you I nail two!  Could you do $26.00 and that would leave me with enough to get the third item?",7,7,0,0.8653797507286072
1666,0,Are you there,0,0,0,0.8327017426490784
1667,0,Yes. I'm not sure what happened.,0,0,0,0.6904279589653015
1668,0,no worries,0,0,0,0.8048077821731567
1669,0,What was the number we were at again?,0,5,0,0.8582770228385925
1670,0,Thanks for viewing the listing.,0,0,1,0.6478635668754578
1671,0,Coould you tell me how many bedrooms this has?,5,5,1,0.4927665889263153
1672,0,It has three bedrooms. Any other questions?,0,0,1,0.8155982494354248
1673,0,Yes. How many bathrooms?,5,5,1,0.5346441864967346
1674,0,It has two bathrooms,0,0,1,0.8136190176010132
1675,0,And is there a basement?,5,5,1,0.5341517329216003
1676,0,"Unfortunately, no basement. Still interested?",0,0,1,0.8135684132575989
1677,0,Oh yes I am. Could you do $2200?,4,4,1,0.6891744136810303
1678,0,The lowest I can go is $2350. Would that work?,3,3,1,0.5030938386917114
1679,0,"Yes, I'd like to do that",0,0,1,0.4243372678756714
1680,0,Ok. Great deal!,0,0,1,0.803385317325592
1681,0,Hello. How many miles are on the car?,5,5,1,0.5208679437637329
1682,0,"Hello, how are you today? How do you like the beautiful Jaguar that I have on sale today. I am offering it at $3500",0,0,1,0.8194435834884644
1683,0,How many miles are on the car?,5,5,1,0.844079852104187
1684,0,"I am so sorry I just saw your question. It is 100,000 miles",0,0,1,0.46670031547546387
1685,0,No problem at all. Thanks. Are there any issues I should know about?,1,1,1,0.37501177191734314
1686,0,Nothing hidden what you see is what you get. It is still in tip top shape. It passed Emissions on 4/24/2017,0,0,1,0.3537801504135132
1687,0,Understood. Would you accept $1750?,4,4,1,0.4333256781101227
1688,0,It's a Jaguar remember that $3000,2,4,1,0.36263978481292725
1689,0,"True. I can't go that high, but would you accept $2500?",7,4,1,0.35095682740211487
1690,0,Okay meet me half way. $2900 and you have a deal.,3,3,1,0.7721368074417114
1691,0,$2800 and we have a deal.,3,3,1,0.721752405166626
1692,0,You're interested in our service?,0,0,0,0.2689419686794281
1693,0,Hello.,0,0,0,0.32496321201324463
1694,0,"Hey there, let me sell you on our $100 plan.  Unlimited minutes, text and data.",0,0,0,0.33737054467201233
1695,0,I see that you are offering  Metro FLASH on my phone.,0,0,0,0.34084823727607727
1696,0,"Yes, are you interesterd in the $100 unlimited plan?",0,0,0,0.3674434721469879
1697,0,"No, I have an extremely limited budget, is there something more affordable?",7,7,0,0.7139583826065063
1698,0,"We have a $70 plan with only 2GB of data, or a $50 plan with 1GB data.  The $100 plan you get a free iPhone",6,6,0,0.8469640612602234
1699,0,I don't need a new phone and I don't have a smart phone. Do you do anything without data?,5,5,0,0.801263153553009
1700,0,"Yes the $40 plan which has no data, does that sound good?",0,0,0,0.4507008492946625
1701,0,Still too expensive for me.  How about a pre-pay option? or pay as you go?,7,6,0,0.36623531579971313
1702,0,Pay as you go is $30 per month and +$.05 for any minute over 120,0,6,0,0.7962894439697266
1703,0,What I really need is just an emergency phone. Something that I can use for emergencies only. do you have anything like that?,5,5,0,0.4492523968219757
1704,0,What are you looking to spend?,0,0,0,0.3658992052078247
1705,0,"I'd love to keep it around $10-15 if I can, My budget is one where I can't afford a lot of extras.",7,7,0,0.3466089963912964
1706,0,"I can offer you a $15 phone that allows only 5 calls per month. 30 minutes only, and +.25 cents for minute over",0,6,0,0.34223002195358276
1707,0,Is the price the same if I bring my own phone?,5,5,0,0.34126824140548706
1708,0,"Yes, there's not a carrier in the entrie world that will offer you a $15 plan.",0,0,0,0.3410520553588867
1709,0,"Okay, then I will take your offer!",0,0,0,0.4076833426952362
1710,0,"Hi, I'm interested in your Motorola?",0,0,1,0.4335147738456726
1711,0,"It's a great phone, very slightly used",0,0,1,0.8072697520256042
1712,0,"Any scratches, dents? Cracked screen?",1,1,1,0.8444355726242065
1713,0,No scratches at all anywhere. It's also compatible with all major carrier. It's a great deal I can assure you,0,0,1,0.8492556214332581
1714,0,$120 is a little high. Does it come with any peripherals? A case?,6,4,1,0.8498716354370117
1715,0,I can give you my previous case that fits perfectly! And a pair of earbuds if you're really interested.,6,0,1,0.7030758261680603
1716,0,A case would be great. I assume it comes with the charger as well?,5,5,1,0.8356145024299622
1717,0,Yes of course. I am telling you 120$ is not much for this phone!,2,0,1,0.45899704098701477
1718,0,"Can we do $100 for the phone w/charger and the case? Thanks but no thanks on the earbuds, I'm a bit of a germaphobe.",6,6,1,0.3679553270339966
1719,0,"Yes, but you have to pick it up if tht's ok with you.",6,6,1,0.36073851585388184
1720,0,That would work great for me!,0,0,1,0.3464435636997223
1721,0,Hi there. I would like more information on the Black sofa.,0,0,0,0.2689414322376251
1722,0,hi would you like to buy the sofe set been use some,0,0,0,0.7229127287864685
1723,0,"I am interested,but need some more information. Is there any stains or spills on it? Any tears or rips?",1,1,0,0.4450700879096985
1724,0,i paid 3500 for them about 5 years ago i got 2 kids and 2 dog so there is some tears and spot,0,0,0,0.7567760944366455
1725,0,"Okay, I would need to get it cleaned and repaired(if possible). Are you willing to come down on the price some considering I would have additional expenses to get it repaired and cleaned.",2,2,0,0.8095040321350098
1726,0,there a tear in the front  and the side  one dont go all the way back    i would take less,0,2,0,0.8175027370452881
1727,0,Would you do $1250?,4,4,0,0.4685365855693817
1728,0,i would do 1350 if you could come   today,6,6,0,0.8089718818664551
1729,0,How about $1300 and I could be there within the hour to get it.,6,6,0,0.8307679295539856
1730,0,my husband is saying no less then 1325 aorry,3,3,0,0.8206536769866943
1731,0,I will do $1325,0,0,0,0.8599817156791687
1732,0,deal,0,0,0,0.8652794361114502
1733,0,Hey,0,0,0,0.6330482363700867
1734,0,Hello. I am interested in your mirror,0,0,0,0.47773292660713196
1735,0,It is a great mirror. I used it on the mantel to reflect Christmas lights during the holidays.,0,0,0,0.37340399622917175
1736,0,sounds really nice. Does it have any scratches? is it in good condition?,1,1,0,0.3614896833896637
1737,0,No scratches and in great condition.,0,0,0,0.34858426451683044
1738,0,ok I would be willing to pay $35 for it and I will come over and pick it up later this evening,6,6,0,0.35223057866096497
1739,0,That is perfect.  I know you will enjoy it.,0,0,0,0.43142879009246826
1740,0,so we have a deal at 35? I will be over later,0,4,0,0.3749873638153076
1741,0,Yes we have a deal,0,0,0,0.35168683528900146
1742,0,great,0,0,0,0.6060263514518738
1743,0,Thanks for viewing the listing.,0,0,1,0.2748297154903412
1744,0,good can you tell me the color and if it is the full size with three seatings or more,5,5,1,0.3262566924095154
1745,0,The color is very light grey and it is full size with three seats.,0,0,1,0.3443433344364166
1746,0,wonderful about the height of the feet from floor to head rest theres no picture but i do know the brand is nice but i need to know how nice i will offer 207 in cash and you deliver,6,6,1,0.7931487560272217
1747,0,"From floor to headrest is roughly 4.5 feet. I apologize, but I can't go that low. Can you do $390?",4,4,1,0.8572707176208496
1748,0,thats steep with no picture how about 250 are there any  pillows or throws chairs,2,2,1,0.8649396896362305
1749,0,"There are throws and chairs, but sold separately. I'll throw them in too $300.",6,6,1,0.5257565379142761
1750,0,everything for 300 wow,0,4,1,0.8203200697898865
1751,0,"Great deal, right?",0,0,1,0.8605605363845825
1752,0,yes,0,0,1,0.8653228878974915
1753,0,Hello,0,0,1,0.2689414322376251
1754,0,Hello. Beautiful car!,0,0,1,0.32496246695518494
1755,0,"Thanks, it is a great little car.",0,0,1,0.33736979961395264
1756,0,What's the milage on it?,5,5,1,0.34014901518821716
1757,0,It only has 15k miles on it. I only drive it on weekends.,0,0,1,0.34663131833076477
1758,0,Are you the orignal owner?,5,5,1,0.34223079681396484
1759,0,"Yep, I'm the only owner and I've never let anyone else drive it. I've kept up on all the maintenance and have driven it very carefully.",0,0,1,0.34129318594932556
1760,0,Why are you parting with it?,1,1,1,0.34108245372772217
1761,0,I got a brand new one.,0,0,1,0.3429650664329529
1762,0,Nice! The price is a little steep for a 10 year old car and without warranty those german cars are expensive to work on.,2,2,1,0.44033125042915344
1763,0,Yeah if you don't have a good mechanic near you I guess that could be a problem. I've been lucky to have lots of great shops. I'm not in a hurry to sell it though.,0,2,1,0.36362409591674805
1764,0,How long is the warrranty on it?,5,5,1,0.3579767942428589
1765,0,I'm sure it is long expired. But I mean it is a Porshe. Not really a practical car.,0,0,1,0.349705308675766
1766,0,For some it is. Would you take $40K for it?,4,4,1,0.3547842502593994
1767,0,No that is just way too low. This car is worth what I'm asking for it and I'm not in a hurry to sell it so I can't really justify such a low price. It's a great car in great condition. Has a Chrono sports pakage and full leather package. I can throw in the cover and a set of rims that I once bought for it but never swapped out on it. But I really can't lower the price that much.,2,2,1,0.3440684676170349
1768,0,If I was able to pick it up today would you go to $50K? I would also be paying in cash.,6,6,1,0.35349491238594055
1769,0,If you can pay in cash that is definitely a reasonable offer. I will be around today if you want to come check it out and give it a test drive.,0,6,1,0.44155168533325195
1770,0,Hi Are you interested in the car?,0,0,0,0.6748989224433899
1771,0,hello I am interested in your car for sale. does it have a clean carfax report?,1,5,0,0.4194330871105194
1772,0,It does have a clean carfax report. It did have a minor fender bender once but has been repaired. It runs and looks like new.,0,0,0,0.4070470631122589
1773,0,ok great how many miles does it have?,5,5,0,0.35595759749412537
1774,0,It only has about 10K on it and gets great gas mileage too.,0,0,0,0.3608235716819763
1775,0,"yes i saw that, 40 mpg. does it have a good stereo?",5,5,0,0.34543272852897644
1776,0,Yes it sounds great.,0,0,0,0.7792748212814331
1777,0,"nice. would you be willing to lower the price a little, say to 5400, since it was in a fender bender?",2,2,0,0.4450416564941406
1778,0,"I think that is fair, you got a deal.",0,0,0,0.36933889985084534
1779,0,great thanks!,0,0,0,0.5208797454833984
1780,0,Great place to live. Are you interested?,0,0,0,0.5737308859825134
1781,0,Yes. Is it close to any stores or restaurants?,5,5,0,0.8276857733726501
1782,0,Yes it is. Convenient in location.,0,0,0,0.7225000262260437
1783,0,I have $1891 that i can have at your door right now.,6,0,0,0.734340250492096
1784,0,Do you have pets or children and are you a smoker?,1,5,0,0.7899269461631775
1785,0,"No pets, no children, and I do not smoke.",0,0,0,0.7148668169975281
1786,0,1950 a month and you got yourself a deal.,3,4,0,0.5184140801429749
1787,0,Can we meet right now?,0,0,0,0.6452335715293884
1788,0,Yes.,0,0,0,0.6985070109367371
1789,0,We have a deal than. I am on my way.,0,0,0,0.6958645582199097
1790,0,Hi I am interested in your phones are they still available?,0,0,1,0.6427938342094421
1791,0,"Yes, we have 10 available.",0,0,1,0.552341103553772
1792,0,So is it $50 for all 10 of them then?,0,4,1,0.8204771280288696
1793,0,"Yes it is, and they are all in great condition.",0,0,1,0.4576559364795685
1794,0,"ok well I am a little strapped for cash right now, just opened my own business and got ripped off on some phones I ordered.  Would you be willing to take $20?",7,7,1,0.36764416098594666
1795,0,Oh that is unfortunate. Do you think you could go to $35?,4,4,1,0.35473886132240295
1796,0,"Well that is still a little high, I could maybe do $25 and come get them right away.",6,6,1,0.45919594168663025
1797,0,Can we do $30?,4,4,1,0.38243356347084045
1798,0,Yes I can do $30 thank you.,0,0,1,0.6482159495353699
1799,0,Thanks,0,0,1,0.8386228084564209
1800,0,Hello.,0,0,0,0.691766619682312
1801,0,Hello. Why are you selling this?,1,1,0,0.43056678771972656
1802,0,"A friend bought it for me, but it doesn't fit the rest of my furniture. Plus, I like my old one so I'm getting rid of this one.",0,0,0,0.3738046884536743
1803,0,How long have you had this?,5,5,0,0.35491567850112915
1804,0,"Not long, about a week. I put it together, decided it didn't fit, and put it right back in the box.",0,0,0,0.397819459438324
1805,0,"Okay. So, in your opinion, there is no damage?",5,1,0,0.3549865782260895
1806,0,"Nope, none. It might have gotten some dust on it but that's it.",0,0,0,0.39724716544151306
1807,0,"Okay. After you disassembled the unit, did any pieces go missing or are they all still there?",1,1,0,0.3564484417438507
1808,0,Everything is still there. For all intents and purposes this is brand new.,0,0,0,0.39103004336357117
1809,0,"It is a nice unit and seems you took care of it. I'll tell you what, I will come and physically pick up the unit from you saving you gas and delivery; but, you knock down the price to $120. I will pay cash.",6,6,0,0.3588692247867584
1810,0,I think I can make that work. Saves me from having to do any driving. Thanks!,0,0,0,0.3978699743747711
1811,0,"Hi there, are you looking for a new place?",0,0,0,0.2690306603908539
1812,0,Im interested in the 4bedroom in Pleasanton. Is the neighborhood safe?,5,5,0,0.3256649971008301
1813,0,very safe and very good school district too. Do you have kids?,0,0,0,0.3376283347606659
1814,0,Yes I do. That is a great plus. Is it carpet or hardwood? does it have a backyard?,5,5,0,0.3409058153629303
1815,0,"Just installed new carpet all through and yes, it does have a backyard. not too big though so you dont have to worry about a whole lot of mowing! The neighbors are very nice too",0,0,0,0.3410451114177704
1816,0,That sounds great! Unfortunately the price is high for me. The offer i can give you is $1675,7,7,0,0.3410485088825226
1817,0,Unfortunately that's very low for this much space and this neighborhood. The typical rent in this particular area for a similar property is about 3400,2,2,0,0.7666685581207275
1818,0,Finances are very tight right now. The most I can do would probably be $2500,7,7,0,0.4420422911643982
1819,0,"I understand finances are tight everywhere, I do but that's below fair market value. I can however do 2800",2,3,0,0.364740788936615
1820,0,are you still interested? I can do $2800,0,4,0,0.7708799839019775
1821,0,HI!,0,0,1,0.7084216475486755
1822,0,HI!  How are you?  I'm interested in the 1 bedroom you have available.,0,0,1,0.5599663853645325
1823,0,Thank you. It is beautiful and close to shopping centers and restaurant.,0,0,1,0.5231261253356934
1824,0,Are there a lot of kids in the complex or is it more older people?,5,5,1,0.5139289498329163
1825,0,It is more for older people. Quiet and serene,0,0,1,0.511631190776825
1826,0,Oh great!  Is the pool an extra fee?,5,5,1,0.3802800476551056
1827,0,Nope. Everything is included.,0,0,1,0.7957245707511902
1828,0,Wonderful!  Would you take $1203 for it?,4,4,1,0.4697757959365845
1829,0,"I am afraid that will be too low. The average 1 BR in this area will be $1600. nd with us, everything is included so you don't have to worry paying extra for amenities and parking spot",2,2,1,0.3704667091369629
1830,0,Ok would you be willing to do $1550?,4,4,1,0.36835193634033203
1831,0,How about $1600 and all of us can be happy?,4,4,1,0.4752591848373413
1832,0,Ok sounds great!,0,0,1,0.8137266635894775
1833,0,Thank you!,0,0,1,0.859801173210144
1834,0,Hi! I see you are interested in my tablet.,0,0,1,0.26894205808639526
1835,0,Yes I am.  It looks like a nice tablet. How old is it?,5,5,1,0.32504749298095703
1836,0,Only around a year old. They haven't even came out with a new model yet.,0,0,1,0.37613481283187866
1837,0,Does it come with a warranty?,5,5,1,0.3489036560058594
1838,0,It has about 3 months left on the original warranty. The battery life on it is excellent. Well worth the $200 asking price.,0,0,1,0.35555845499038696
1839,0,Did a child play with it?,1,5,1,0.34424397349357605
1840,0,No. I am retired and have no grandchildren. It was mainly used to look up recipes on pinterest.,0,0,1,0.3898572623729706
1841,0,"May I ask, why are you selling it?",1,1,1,0.3521149158477783
1842,0,"My eyes just can't handle the screen. I had to get one of those laptop things. Amazing how far technology has advanced. I paid $325 originally, so I think this is a fair price.",0,0,1,0.35969480872154236
1843,0,I can get a new one for close to the same price you're asking.  Will you take $90?,2,4,1,0.3452645242214203
1844,0,"Oh my, no. I have had a few people offer me $175 and I turned them down. I have an extra case and some new screen protectors, even an extra charging cord. It really is a good deal.",6,4,1,0.3420102894306183
1845,0,"If you can ship it to me and include those accessories, I can go to $125 paid immediately.",6,6,1,0.7326412200927734
1846,0,"I can ship to you but not for less than $150. Shipping is awful expensive and the extra packaging it would require. And then you would want it insured. And I don't drive, so cab fees. So much extra.",2,2,1,0.8496787548065186
1847,0,Well then $150 seems reasonable.  I can manage that.,0,0,1,0.8578457236289978
1848,0,Ok. I guess so.,0,0,1,0.8649804592132568
1849,0,"Okay then it's a deal -- $150 shipped with accessories,",6,0,1,0.8657884001731873
1850,0,Hello there,0,0,1,0.2707655727863312
1851,0,HI! How are you?,0,0,1,0.6288814544677734
1852,0,"I am great, you?",0,0,1,0.8090011477470398
1853,0,I'm great!  Are you intested in my Nomad?,0,0,1,0.45468947291374207
1854,0,"Yes, I believe my son would enjoy it.",0,0,1,0.36910638213157654
