,Turn,Speaker,Text,True,Pred
970,0,1,Would you ever consider donating any portion of your earnings from MTurk to a charity such as this?,Not-a-strategy,Information Inquiry-Contesting
971,0,1,"Yes, I have done that with different surveys and you?",Not-a-strategy,Information Inquiry-Contesting
972,0,1,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Information Inquiry-Contesting
973,0,1,Have you heard of them before?,Not-a-strategy,Information Inquiry-Contesting
974,0,1,"Yes, I have heard of them before and it has all been good things.",Not-a-strategy,Information Inquiry-Contesting
975,0,1,I like organizations who take care of our children.,Not-a-strategy,Information Inquiry-Contesting
976,0,1,"You\'re not wrong, but I happen to genuinely believe in what i am selling.",Not-a-strategy,Information Inquiry-Contesting
977,0,1,"In this case I am collecting donations for the charity ""Save the Children"" You can find out more information about the cause here URL but generally speaking, is this the kind of thing you tend to be interested in?",Not-a-strategy,Information Inquiry-Contesting
978,0,1,"When I have free money, yes.",Source Derogation-Contesting,Information Inquiry-Contesting
979,0,1,I've primarily donated to Save the Chilren and UNICEF in the past.,Self Assertion-Empowerment,Information Inquiry-Contesting
980,0,1,Awesome!,Not-a-strategy,Information Inquiry-Contesting
981,0,1,What's your name?,Not-a-strategy,Information Inquiry-Contesting
982,0,1,Call me Jim Bob.,Not-a-strategy,Information Inquiry-Contesting
983,0,1,Lets talk about the charity,Not-a-strategy,Information Inquiry-Contesting
984,0,1,"excellent, are you familiar with the charity Save the Children?",Not-a-strategy,Information Inquiry-Contesting
985,0,1,I have not heard of it.,Not-a-strategy,Information Inquiry-Contesting
986,0,1,"Well they are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Information Inquiry-Contesting
987,0,1,"Oh that's cool, like schools?",Hesitance-Hesitance,Information Inquiry-Contesting
988,0,1,I am enjoying the day off as well,Not-a-strategy,Information Inquiry-Contesting
989,0,1,Seen any good movies lately?,Not-a-strategy,Information Inquiry-Contesting
990,0,1,"Unicef was created in 1946 to help protect children after World War 2, save the children aims to promote children rights and education, both are similar in goal but as a basis save the children saves and impacts millions of children across the world.",Not-a-strategy,Information Inquiry-Contesting
991,0,1,"Fair enough mate, so what do you propose?",Not-a-strategy,Information Inquiry-Contesting
992,0,1,The funds are used to promote children's rights and well-being in developing countries,Not-a-strategy,Information Inquiry-Contesting
993,0,1,What kind of well-being?,Hesitance-Hesitance,Information Inquiry-Contesting
994,0,1,MANY CHILDREN ARE DYING,Not-a-strategy,Information Inquiry-Contesting
995,0,1,oh i know,Not-a-strategy,Information Inquiry-Contesting
996,0,1,i think that they are really trying to help people.,Not-a-strategy,Information Inquiry-Contesting
997,0,1,Have you ever donated in a charity?,Not-a-strategy,Information Inquiry-Contesting
998,0,1,Yes I have donated to multiple charities.,Not-a-strategy,Information Inquiry-Contesting
999,0,1,Have you donated to a charity?,Counter Argumentation-Contesting,Information Inquiry-Contesting
1000,0,1,"I so, what is one that you have donated to?",Not-a-strategy,Information Inquiry-Contesting
1001,0,1,To help impoverished children.,Not-a-strategy,Information Inquiry-Contesting
1002,0,1,Nationwide or worldwide?,Hesitance-Hesitance,Information Inquiry-Contesting
1003,0,1,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Information Inquiry-Contesting
1004,0,1,How does this organization raise money to help them accomplish this,Hesitance-Hesitance,Information Inquiry-Contesting
1005,0,1,I am glad that you are feeling better.,Not-a-strategy,Information Inquiry-Contesting
1006,0,1,Where are you located?,Not-a-strategy,Information Inquiry-Contesting
1007,0,1,I live outside of Chicago.,Not-a-strategy,Information Inquiry-Contesting
1008,0,1,It a both a suburb and a more rural area.,Not-a-strategy,Information Inquiry-Contesting
1009,0,1,Hi..,Not-a-strategy,Information Inquiry-Contesting
1010,0,1,I like to donate to the charity..,Not-a-strategy,Information Inquiry-Contesting
1011,0,1,yea!,Not-a-strategy,Information Inquiry-Contesting
1012,0,1,me to.,Not-a-strategy,Information Inquiry-Contesting
1013,0,1,i like to donate .,Not-a-strategy,Information Inquiry-Contesting
1014,0,1,u know children's charity?,Not-a-strategy,Information Inquiry-Contesting
1015,0,1,"Save the Children is an NGO that works across the world, for the rights of children, and they help them a lot.",Not-a-strategy,Information Inquiry-Contesting
1016,0,1,Yes I agree i think there wonderful.,Counter Argumentation-Contesting,Information Inquiry-Contesting
1017,0,1,how much are you donating?,Not-a-strategy,Information Inquiry-Contesting
1018,0,1,I am here to talk to you about an important organization called Save the Children.,Not-a-strategy,Information Inquiry-Contesting
1019,0,1,I am not affiliated with them in any way,Not-a-strategy,Information Inquiry-Contesting
1020,0,1,What is Save the Children's mission?,Hesitance-Hesitance,Information Inquiry-Contesting
1021,0,1,Yes and I found a really good one.,Not-a-strategy,Information Inquiry-Contesting
1022,0,1,Are you interested in helping us?,Not-a-strategy,Information Inquiry-Contesting
1023,0,1,"Well I am interested in hearing what you have to say, but I don't know if I will help you yet.",Source Derogation-Contesting,Information Inquiry-Contesting
1024,0,1,What is the cause?,Hesitance-Hesitance,Information Inquiry-Contesting
1025,0,1,Have you heard of Save the Children?,Not-a-strategy,Information Inquiry-Contesting
1026,0,1,I have heard of Save the Children,Not-a-strategy,Information Inquiry-Contesting
1027,0,1,IT'S AN AMAZING GLOBAL CHARITY THAT HELPS CHILDREN IN DANGEROUS AREAS!,Not-a-strategy,Information Inquiry-Contesting
1028,0,1,That sounds really cool.,Not-a-strategy,Information Inquiry-Contesting
1029,0,1,"Do they have a main country they focus on, like Haiti or somewhere in Africa?",Hesitance-Hesitance,Information Inquiry-Contesting
1030,0,1,I am sorry!,Not-a-strategy,Information Inquiry-Contesting
1031,0,1,My HIT just notified me of a successful match.,Not-a-strategy,Information Inquiry-Contesting
1032,0,1,Responses will be quicker from here on out.,Not-a-strategy,Information Inquiry-Contesting
1033,0,1,:) Do you donate to charities currently?,Not-a-strategy,Information Inquiry-Contesting
1034,0,1,"No, I don't",Not-a-strategy,Information Inquiry-Contesting
1035,0,1,Sure.,Not-a-strategy,Information Inquiry-Contesting
1036,0,1,They work to help children around the world.,Not-a-strategy,Information Inquiry-Contesting
1037,0,1,How exactly do they help the children around the world?,Hesitance-Hesitance,Information Inquiry-Contesting
1038,0,1,"Education, Food, Medicine, etc.",Hesitance-Hesitance,Information Inquiry-Contesting
1039,0,1,"Okay, well do you donate much?",Not-a-strategy,Information Inquiry-Contesting
1040,0,1,not for the past year,Not-a-strategy,Information Inquiry-Contesting
1041,0,1,"I am good, are you off for Labor Day?",Not-a-strategy,Information Inquiry-Contesting
1042,0,1,"I am now, I was working until about an hour ago.",Not-a-strategy,Information Inquiry-Contesting
1043,0,1,How about yourself?,Not-a-strategy,Information Inquiry-Contesting
1044,0,1,Great.,Not-a-strategy,Information Inquiry-Contesting
1045,0,1,I think their international focus is really persuasive.,Not-a-strategy,Information Inquiry-Contesting
1046,0,1,They help the people that need it the most.,Not-a-strategy,Information Inquiry-Contesting
1047,0,1,"That's true, I recently donated to their cause after seeing a commercial on television.",Not-a-strategy,Information Inquiry-Contesting
1048,0,1,It's well worth the money and time.,Not-a-strategy,Information Inquiry-Contesting
1049,0,1,I'm good.,Not-a-strategy,Information Inquiry-Contesting
1050,0,1,are you celebrating Labor Day?,Not-a-strategy,Information Inquiry-Contesting
1051,0,1,Okay that's a start.,Not-a-strategy,Information Inquiry-Contesting
1052,0,1,Well Save the Children is a very reputable organization and your donation would be used for a good purpose.,Not-a-strategy,Information Inquiry-Contesting
1053,0,1,do you donate?,Counter Argumentation-Contesting,Information Inquiry-Contesting
1054,0,1,"Hi, I am interested in giving a donation to them.",Not-a-strategy,Information Inquiry-Contesting
1055,1,1,I care about children and animals the most.,Not-a-strategy,Information Inquiry-Contesting
1056,1,1,I love to donate to them.,Not-a-strategy,Information Inquiry-Contesting
1057,2,1,I agree.,Not-a-strategy,Information Inquiry-Contesting
1058,2,1,They are a good organization and I trust them.,Not-a-strategy,Information Inquiry-Contesting
1059,2,1,I would donate a portion of payment to them.,Not-a-strategy,Information Inquiry-Contesting
1060,3,1,I am interested and would like to donate around 0.30 cents to them.,Not-a-strategy,Information Inquiry-Contesting
1061,4,1,Yeah I figured that.,Not-a-strategy,Information Inquiry-Contesting
1062,4,1,But if I can help children in anyway I am willing to do so.,Not-a-strategy,Information Inquiry-Contesting
1063,5,1,"I am, Its an obligated duty to help children and animals.",Not-a-strategy,Information Inquiry-Contesting
1064,5,1,I am thinking about 0.30 cents donation.,Not-a-strategy,Information Inquiry-Contesting
1065,6,1,it is.,Not-a-strategy,Information Inquiry-Contesting
1066,6,1,If I can give 0.50 cents I feel that is adequate enough.,Not-a-strategy,Information Inquiry-Contesting
1067,7,1,I have really thought about it.,Not-a-strategy,Information Inquiry-Contesting
1068,7,1,I am willing to do any amount from 0.30-0.50,Not-a-strategy,Information Inquiry-Contesting
1069,8,1,0.50 cents I am feeling generous today.,Not-a-strategy,Information Inquiry-Contesting
1070,9,1,ok I will give that amount as my donation.,Not-a-strategy,Information Inquiry-Contesting
1071,0,1,Hi!,Not-a-strategy,Information Inquiry-Contesting
1072,0,1,Can you please tell me a bit about this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
1073,1,1,That sounds great.,Not-a-strategy,Information Inquiry-Contesting
1074,1,1,I don't know how much I am able to give right now.,Personal Choice-Empowerment,Information Inquiry-Contesting
1075,2,1,"Technically I could, but what difference would donating $2 make?",Counter Argumentation-Contesting,Information Inquiry-Contesting
1076,3,1,That's a good point.,Not-a-strategy,Information Inquiry-Contesting
1077,3,1,Do you know how much money goes to the children vs. paying people's salaries?,Hesitance-Hesitance,Information Inquiry-Contesting
1078,4,1,Thank you for that information.,Not-a-strategy,Information Inquiry-Contesting
1079,4,1,That is very helpful.,Not-a-strategy,Information Inquiry-Contesting
1080,4,1,I am happy to hear so much goes to program services.,Not-a-strategy,Information Inquiry-Contesting
1081,5,1,How much do you think I should donate today?,Not-a-strategy,Information Inquiry-Contesting
1082,5,1,What would you do if you were me?,Not-a-strategy,Information Inquiry-Contesting
1083,6,1,"Well, unfortunately I need all the money I can get these days.",Personal Choice-Empowerment,Information Inquiry-Contesting
1084,6,1,I will donate some but I can't donate all of it.,Personal Choice-Empowerment,Information Inquiry-Contesting
1085,7,1,I still think that's a bit more than I can go right now.,Personal Choice-Empowerment,Information Inquiry-Contesting
1086,7,1,I do plan on donating independently when things are better.,Source Derogation-Contesting,Information Inquiry-Contesting
1087,8,1,Yes it would make me feel good.,Not-a-strategy,Information Inquiry-Contesting
1088,8,1,I already skip all of those things.,Counter Argumentation-Contesting,Information Inquiry-Contesting
1089,8,1,I've been skipping paying some bills unfortunately too.,Counter Argumentation-Contesting,Information Inquiry-Contesting
1090,8,1,It's a hard decision.,Personal Choice-Empowerment,Information Inquiry-Contesting
1091,8,1,"I was thinking $1.00,",Not-a-strategy,Information Inquiry-Contesting
1092,9,1,Thank you for convincing me!,Not-a-strategy,Information Inquiry-Contesting
1093,9,1,I commit to donating $1 to Save the Children.,Not-a-strategy,Information Inquiry-Contesting
1094,10,1,Thank you.,Not-a-strategy,Information Inquiry-Contesting
1095,10,1,I hope you have a great day too!,Not-a-strategy,Information Inquiry-Contesting
1096,0,1,Hi!,Not-a-strategy,Information Inquiry-Contesting
1097,0,1,How are you?,Not-a-strategy,Information Inquiry-Contesting
1098,1,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
1099,1,1,Work is a bit stressful.,Not-a-strategy,Information Inquiry-Contesting
1100,1,1,But overall everything's going pretty nicely.,Not-a-strategy,Information Inquiry-Contesting
1101,2,1,I donate to charity sometimes.,Not-a-strategy,Information Inquiry-Contesting
1102,2,1,But often I don't really bother.,Not-a-strategy,Information Inquiry-Contesting
1103,2,1,Overall I guess I'm fairly charitable.,Not-a-strategy,Information Inquiry-Contesting
1104,3,1,"Yes, that's very true.",Not-a-strategy,Information Inquiry-Contesting
1105,3,1,Everybody gets so caught up in their own drama that we forget the problems that others are having.,Not-a-strategy,Information Inquiry-Contesting
1106,4,1,I am truly interested in that charity and helping others but I'm not able to donate at this time for personal reasons.,Self Assertion-Empowerment,Information Inquiry-Contesting
1107,4,1,Sorry.,Not-a-strategy,Information Inquiry-Contesting
1108,5,1,Thank you very much.,Not-a-strategy,Information Inquiry-Contesting
1109,5,1,I will look into that for sure.,Source Derogation-Contesting,Information Inquiry-Contesting
1110,5,1,Perhaps in the future I will be able to make a donation.,Source Derogation-Contesting,Information Inquiry-Contesting
1111,6,1,At this point I'm not able to donate anything so $0.,Self Pity-Empowement,Information Inquiry-Contesting
1112,7,1,Thank you very much.,Not-a-strategy,Information Inquiry-Contesting
1113,7,1,I wish you all the best as well!,Not-a-strategy,Information Inquiry-Contesting
1114,8,1,Bye.,Not-a-strategy,Information Inquiry-Contesting
1115,8,1,It was nice talking to you!,Not-a-strategy,Information Inquiry-Contesting
1116,8,1,Have a great night!,Not-a-strategy,Information Inquiry-Contesting
1117,9,1,Thank you very much again!,Not-a-strategy,Information Inquiry-Contesting
1118,0,1,I'm pretty good.,Not-a-strategy,Information Inquiry-Contesting
1119,0,1,And you?,Not-a-strategy,Information Inquiry-Contesting
1120,1,1,"No, I am usually too broke to donate anything.",Personal Choice-Empowerment,Information Inquiry-Contesting
1121,2,1,"Actually, I might.",Source Derogation-Contesting,Information Inquiry-Contesting
1122,2,1,"I have been reading a book called ""The Secret"" and one thing it teaches is that to get more money you have to give money.",Not-a-strategy,Information Inquiry-Contesting
1123,2,1,Is there a specifc charity that I should donate to?,Not-a-strategy,Information Inquiry-Contesting
1124,3,1,I do love kids.,Not-a-strategy,Information Inquiry-Contesting
1125,3,1,I have three grown kids and eleven grandkids!!,Not-a-strategy,Information Inquiry-Contesting
1126,3,1,It breaks my heart to think about children suffering.,Not-a-strategy,Information Inquiry-Contesting
1127,3,1,Do they help out in the US as well as other countries?,Hesitance-Hesitance,Information Inquiry-Contesting
1128,4,1,That really is very sad.,Not-a-strategy,Information Inquiry-Contesting
1129,4,1,"I know that charity has been around a long time, so I would more than likely be willing to donate.",Not-a-strategy,Information Inquiry-Contesting
1130,4,1,Do you give to them?,Not-a-strategy,Information Inquiry-Contesting
1131,5,1,I will donate all of what I earn from this task today.,Not-a-strategy,Information Inquiry-Contesting
1132,5,1,Perhaps it will garner me some good karma with the universe.,Not-a-strategy,Information Inquiry-Contesting
1133,6,1,"Sure, why not?",Not-a-strategy,Information Inquiry-Contesting
1134,6,1,I will donate the entire $2.00.,Not-a-strategy,Information Inquiry-Contesting
1135,6,1,It will send good vibes out to the universe and we will both benefit from our good deeds.,Not-a-strategy,Information Inquiry-Contesting
1136,6,1,Not to mention the good that we will be doing for the children.,Not-a-strategy,Information Inquiry-Contesting
1137,7,1,I believe that when you put out positive vibes the universe sends you back positive things.,Not-a-strategy,Information Inquiry-Contesting
1138,7,1,But I really do have a soft spot in my heart for children and hungry people.,Not-a-strategy,Information Inquiry-Contesting
1139,8,1,"well, I think our conversation will be ending soon, so I hope you have a great evening",Not-a-strategy,Information Inquiry-Contesting
1140,9,1,"Same here, good night",Not-a-strategy,Information Inquiry-Contesting
1141,0,1,good how are you,Not-a-strategy,Information Inquiry-Contesting
1142,1,1,"Right on, where are you located?",Not-a-strategy,Information Inquiry-Contesting
1143,2,1,I am in Tennessee,Not-a-strategy,Information Inquiry-Contesting
1144,3,1,"Not actively, no",Not-a-strategy,Information Inquiry-Contesting
1145,4,1,I think i'd rather keep my payment for this task,Self Pity-Empowement,Information Inquiry-Contesting
1146,5,1,"I understand, i could use it as well though and, not havig children myself, i don't feel particularly resposible for them.. No one's helping me out either",Personal Choice-Empowerment,Information Inquiry-Contesting
1147,6,1,"everyone needs a little help now and then, unforseen circumstances and such, life throws you a curve ball every now and again..",Not-a-strategy,Information Inquiry-Contesting
1148,6,1,I'm not interested in donating though,Self Pity-Empowement,Information Inquiry-Contesting
1149,7,1,"I feel like now, it's a matter of standing my ground.",Self Assertion-Empowerment,Information Inquiry-Contesting
1150,7,1,I've already stated that i'm not interested..,Self Pity-Empowement,Information Inquiry-Contesting
1151,7,1,If i allow myself to be worn down and say yes to you then I have to say yes to all the others and that'll add up real quick..,Self Assertion-Empowerment,Information Inquiry-Contesting
1152,7,1,"Sorry, I do not want to donate at this time.",Self Pity-Empowement,Information Inquiry-Contesting
1153,8,1,"Sorry, maybe next time, how do we end this task?",Source Derogation-Contesting,Information Inquiry-Contesting
1154,9,1,"You too, have a good day",Not-a-strategy,Information Inquiry-Contesting
1155,0,1,Why would I want to do that?,Source Derogation-Contesting,Information Inquiry-Contesting
1156,1,1,Love is a transitive verb.,Counter Argumentation-Contesting,Information Inquiry-Contesting
1157,1,1,It needs an object.,Counter Argumentation-Contesting,Information Inquiry-Contesting
1158,1,1,Who do you love?,Counter Argumentation-Contesting,Information Inquiry-Contesting
1159,2,1,Actually I don't.,Not-a-strategy,Information Inquiry-Contesting
1160,2,1,Children are irritating.,Not-a-strategy,Information Inquiry-Contesting
1161,3,1,There are much more worthwhile charities than those that promote children.,Self Assertion-Empowerment,Information Inquiry-Contesting
1162,4,1,I can think of lots of them.,Self Assertion-Empowerment,Information Inquiry-Contesting
1163,4,1,"For instance homeless shelters, food pantries, environmental causes.",Self Assertion-Empowerment,Information Inquiry-Contesting
1164,5,1,I can guarantee you I would never,Self Pity-Empowement,Information Inquiry-Contesting
1165,6,1,Then why are you asking me to do it.,Not-a-strategy,Information Inquiry-Contesting
1166,6,1,What are you saving these children from?,Hesitance-Hesitance,Information Inquiry-Contesting
1167,7,1,It seems implicit in the title of the charity unless its a fraud.,Information Inquiry-Contesting,Information Inquiry-Contesting
1168,8,1,So you weren't even serious about asking me to throw away money on children?,Not-a-strategy,Information Inquiry-Contesting
1169,9,1,That seems somewhat ingenuous.,Not-a-strategy,Information Inquiry-Contesting
1170,9,1,Why would you think you could convince me like that?,Not-a-strategy,Information Inquiry-Contesting
1171,0,1,I AM GOING TO WORK,Not-a-strategy,Information Inquiry-Contesting
1172,1,1,YES.,Not-a-strategy,Information Inquiry-Contesting
1173,1,1,I WILL DONATE THE CHARITY FOR THE CHILDREN.,Not-a-strategy,Information Inquiry-Contesting
1174,2,1,WHAT ARE DOING ABOUT,Hesitance-Hesitance,Information Inquiry-Contesting
1175,3,1,YES.,Not-a-strategy,Information Inquiry-Contesting
1176,3,1,I WILL TRY TO MY BEST OF THE CHILDREN LIFE TO SAFE.,Not-a-strategy,Information Inquiry-Contesting
1177,4,1,"I HAVE DONATE THE 50,000",Not-a-strategy,Information Inquiry-Contesting
1178,5,1,YES..THAT IS VERY GREAT,Not-a-strategy,Information Inquiry-Contesting
1179,6,1,YES..,Not-a-strategy,Information Inquiry-Contesting
1180,6,1,THIS IS VERY GREAT IDEA.,Not-a-strategy,Information Inquiry-Contesting
1181,7,1,OK...I WILL TRY IT.,Not-a-strategy,Information Inquiry-Contesting
1182,8,1,VERY NICE.,Not-a-strategy,Information Inquiry-Contesting
1183,8,1,THAT IDEA.,Not-a-strategy,Information Inquiry-Contesting
1184,9,1,THANK YOU FOR YOUR COMPLEMENT.,Not-a-strategy,Information Inquiry-Contesting
1185,0,1,"Hello, great and you?",Not-a-strategy,Information Inquiry-Contesting
1186,1,1,Yeah?,Not-a-strategy,Information Inquiry-Contesting
1187,1,1,"well, tell me more about the charity",Not-a-strategy,Information Inquiry-Contesting
1188,2,1,What kind of countries?,Hesitance-Hesitance,Information Inquiry-Contesting
1189,2,1,and What types of actions you make for the childrens?,Hesitance-Hesitance,Information Inquiry-Contesting
1190,3,1,"that sounds terrible, and how you help them been in other country?",Hesitance-Hesitance,Information Inquiry-Contesting
1191,4,1,"That sounds very good, I've a friend that is from a foreign country and they're in a bad situation in that place, so I think it's very important to help them in anyway we can",Not-a-strategy,Information Inquiry-Contesting
1192,5,1,"Save the Children sounds amazing, so, please let me know, it's there anyway one can contribute or participate for the cause?",Hesitance-Hesitance,Information Inquiry-Contesting
1193,6,1,"That sounds amazing, and they've some webpage or some kind of way that you can see all the process that they made to help the children?",Hesitance-Hesitance,Information Inquiry-Contesting
1194,6,1,I really want to know about the project in general,Not-a-strategy,Information Inquiry-Contesting
1195,7,1,Alright!,Not-a-strategy,Information Inquiry-Contesting
1196,7,1,"Sure would do, thank you so much for all the information, you're a great person!",Not-a-strategy,Information Inquiry-Contesting
1197,8,1,"Well, that says a lot about the people behind the charity!",Not-a-strategy,Information Inquiry-Contesting
1198,8,1,The webpage looks very good and legit too,Not-a-strategy,Information Inquiry-Contesting
1199,9,1,That's exactly what I want to hear!,Not-a-strategy,Information Inquiry-Contesting
1200,9,1,"that's it's my major concern with charities in general, to be honest, so tell me, it's something I can donated here right now?",Not-a-strategy,Information Inquiry-Contesting
1201,10,1,"Sorry, but right now I can't, let me organized my money and then I would go to the page",Personal Choice-Empowerment,Information Inquiry-Contesting
1202,0,1,Hi!,Not-a-strategy,Information Inquiry-Contesting
1203,1,1,What kind of issues are these children facing?,Hesitance-Hesitance,Information Inquiry-Contesting
1204,2,1,Is it more domestic violence or are these children in war-torn countries?,Hesitance-Hesitance,Information Inquiry-Contesting
1205,3,1,"How old is ""Save the Children""?",Hesitance-Hesitance,Information Inquiry-Contesting
1206,4,1,Does Save the Children do all the work in these countries or do they allocate funds to other organizations with similar platforms that are located within these countries?,Hesitance-Hesitance,Information Inquiry-Contesting
1207,5,1,How many countries is Save the Children located in?,Hesitance-Hesitance,Information Inquiry-Contesting
1208,6,1,Ah you answered my next question!,Not-a-strategy,Information Inquiry-Contesting
1209,7,1,I'll do $0.50,Not-a-strategy,Information Inquiry-Contesting
1210,8,1,No thank you :),Self Pity-Empowement,Information Inquiry-Contesting
1211,9,1,Make it $0.55,Not-a-strategy,Information Inquiry-Contesting
1212,10,1,"Thank you, you too!",Not-a-strategy,Information Inquiry-Contesting
1213,0,1,Howdy neighbor!,Not-a-strategy,Information Inquiry-Contesting
1214,0,1,I'm here in Alabama.,Not-a-strategy,Information Inquiry-Contesting
1215,1,1,I feel that they're good.,Not-a-strategy,Information Inquiry-Contesting
1216,1,1,I work at a Children's hospital so I see children suffering everyday.,Not-a-strategy,Information Inquiry-Contesting
1217,2,1,What did you do there?,Not-a-strategy,Information Inquiry-Contesting
1218,3,1,I would like to donate too.,Not-a-strategy,Information Inquiry-Contesting
1219,3,1,I'm a biomedical equipment technician at my hospital.,Not-a-strategy,Information Inquiry-Contesting
1220,4,1,I'm thinking .75 would help.,Not-a-strategy,Information Inquiry-Contesting
1221,5,1,No problem.,Not-a-strategy,Information Inquiry-Contesting
1222,5,1,I agree that the defenseless need help.,Not-a-strategy,Information Inquiry-Contesting
1223,6,1,I used to live in Huntsville and my mom's from Gadsden.,Not-a-strategy,Information Inquiry-Contesting
1224,6,1,Now I live in South Alabama between Gulf Shores and Mobile.,Not-a-strategy,Information Inquiry-Contesting
1225,7,1,They are pretty nice.,Not-a-strategy,Information Inquiry-Contesting
1226,7,1,I love it down here.,Not-a-strategy,Information Inquiry-Contesting
1227,7,1,Moving down here is one of the best decisions I've made.,Not-a-strategy,Information Inquiry-Contesting
1228,8,1,Where I'm at now I'm about 2 miles from the bay and about 45 mins from the Gulf.,Not-a-strategy,Information Inquiry-Contesting
1229,8,1,I just bought a house just north of here.,Not-a-strategy,Information Inquiry-Contesting
1230,8,1,I'll be an hour from the Gulf there.,Not-a-strategy,Information Inquiry-Contesting
1231,9,1,Yeah they are pretty white.,Not-a-strategy,Information Inquiry-Contesting
1232,9,1,Florida's beaches are slightly better though.,Not-a-strategy,Information Inquiry-Contesting
1233,9,1,It has been great chatting with you!,Not-a-strategy,Information Inquiry-Contesting
1234,0,1,I do.,Not-a-strategy,Information Inquiry-Contesting
1235,0,1,2 of them.,Not-a-strategy,Information Inquiry-Contesting
1236,0,1,Do you?,Not-a-strategy,Information Inquiry-Contesting
1237,1,1,I might have.,Not-a-strategy,Information Inquiry-Contesting
1238,1,1,I am not sure.,Not-a-strategy,Information Inquiry-Contesting
1239,1,1,Why?,Not-a-strategy,Information Inquiry-Contesting
1240,2,1,Oh nice.,Not-a-strategy,Information Inquiry-Contesting
1241,2,1,Please do.,Not-a-strategy,Information Inquiry-Contesting
1242,3,1,Oh I have not.,Not-a-strategy,Information Inquiry-Contesting
1243,3,1,I think people that do are very interesting.,Not-a-strategy,Information Inquiry-Contesting
1244,3,1,Have you?,Not-a-strategy,Information Inquiry-Contesting
1245,4,1,It would be quite exciting I bet.,Not-a-strategy,Information Inquiry-Contesting
1246,4,1,What will you do when you get there?,Not-a-strategy,Information Inquiry-Contesting
1247,5,1,That's awesome.,Not-a-strategy,Information Inquiry-Contesting
1248,5,1,I bet they can use the help.,Not-a-strategy,Information Inquiry-Contesting
1249,6,1,How could I do that?,Not-a-strategy,Information Inquiry-Contesting
1250,7,1,Sure.,Not-a-strategy,Information Inquiry-Contesting
1251,7,1,I would like that.,Not-a-strategy,Information Inquiry-Contesting
1252,8,1,How about .50.,Not-a-strategy,Information Inquiry-Contesting
1253,8,1,Will that be ok?,Not-a-strategy,Information Inquiry-Contesting
1254,9,1,Wonderful.,Not-a-strategy,Information Inquiry-Contesting
1255,9,1,Thanks for the info.,Not-a-strategy,Information Inquiry-Contesting
