Index,User,Text,Face acts
C_efe36c78d44c43d6947efab9a72c979e,0,Thank you so much!,
C_efe36c78d44c43d6947efab9a72c979e,0,That's still a little steep for me. Can you do $175? I can come and pick it up.,
C_57e294ad14584340999a88a16783a8c8,1,HI!,
C_57e294ad14584340999a88a16783a8c8,0,"hello, I am interested in your altec speakers.",
C_57e294ad14584340999a88a16783a8c8,1,Great taste! Good speaker from a reliable brrand,
C_57e294ad14584340999a88a16783a8c8,0,That's great. What are you asking for them?,
C_57e294ad14584340999a88a16783a8c8,1,I am asking for $50 or maybe we can trade with something else. I am open to all options,
C_57e294ad14584340999a88a16783a8c8,0,"That is great to hear. I have an Iphone 5c that i do not use any more. Would you be interested in that? It works fine, just upgraded.",
C_57e294ad14584340999a88a16783a8c8,1,That is cool. How old is it?,
C_57e294ad14584340999a88a16783a8c8,0,3 years old. How would the phone and 42 dollars sound?,
C_57e294ad14584340999a88a16783a8c8,1,We can do that.,
C_57e294ad14584340999a88a16783a8c8,0,awesome,
C_57e294ad14584340999a88a16783a8c8,1,Please check my other website for good products. Thank you!,
C_6101c92a22324346840c872077ed5734,1,Hello. How are you today?,
C_6101c92a22324346840c872077ed5734,0,"Hi, I'm good thanks, how are you?",
C_6101c92a22324346840c872077ed5734,1,I am good also. I see you interested in my Tandem?,
C_6101c92a22324346840c872077ed5734,0,"Yeah, it's really interesting, I've always been curious about these... what is it like to ride one of these things?",
C_6101c92a22324346840c872077ed5734,1,It is the most fun and exciting adventure you can ever do. It make you feel like a kid all over again.,
C_6101c92a22324346840c872077ed5734,0,That sounds great. Is it difficult to learn how to peddle in sync with someone else?,
C_6101c92a22324346840c872077ed5734,1,No it actually make it easier because the one in the back can help you and direct you. It easier to learn and I will include two free helmets.,
C_6101c92a22324346840c872077ed5734,0,Hmm that sounds good. If I come by to check it out tonight and can pay cash would you consider taking $550 for it?,
C_6101c92a22324346840c872077ed5734,1,Yes I can do that since you coming tonight!,
C_c25520b6bc284de895861db1f4574689,1,Hi! How are you?,
C_c25520b6bc284de895861db1f4574689,0,I'm fine thanks. How are you?,
C_c25520b6bc284de895861db1f4574689,1,I'm great. I see you are interested in my lounge sofa. It is in great condition and converts to a sleeper.,
C_c25520b6bc284de895861db1f4574689,0,Does part of it also act as an ottoman?,
C_c25520b6bc284de895861db1f4574689,1,Yes. It does. And that portion contains hidden storage space.,
C_c25520b6bc284de895861db1f4574689,0,Is your price firm?,
C_c25520b6bc284de895861db1f4574689,1,I can go lower. What were you thinking for price?,
C_c25520b6bc284de895861db1f4574689,0,$175 seems fair. Does that work for you?,
C_c25520b6bc284de895861db1f4574689,1,Can we meet at $200 and I will deliver?,
C_c25520b6bc284de895861db1f4574689,0,"Thanks for the offer to deliver, but I can pick it up myself. I can go to $185.",
C_c25520b6bc284de895861db1f4574689,1,That will work.,
C_c25520b6bc284de895861db1f4574689,0,Great!,
C_9e39dbe75a614cb6919499f1b6713d7a,0,Hello. I like your radio. Did you make it?,
C_9e39dbe75a614cb6919499f1b6713d7a,1,"Hello. No, my fried made it and its really really cool. I love the interior of it.",
C_9e39dbe75a614cb6919499f1b6713d7a,0,What kind of wood is used?,
C_9e39dbe75a614cb6919499f1b6713d7a,1,Brown solid wood,
C_9e39dbe75a614cb6919499f1b6713d7a,0,"How large is it? Also, is it very heavy?",
C_9e39dbe75a614cb6919499f1b6713d7a,1,Its not that big but its definitely heavy.,
C_9e39dbe75a614cb6919499f1b6713d7a,0,So it would fit in my trunk?,
C_9e39dbe75a614cb6919499f1b6713d7a,1,yes it would easily,
C_9e39dbe75a614cb6919499f1b6713d7a,0,I could come and get it today for $17,
C_9e39dbe75a614cb6919499f1b6713d7a,1,okay that works for me since I wanna get rid of it.,
C_9e39dbe75a614cb6919499f1b6713d7a,0,great,
C_3406ebae53624567bc21b05c86ee6838,1,Hello how are you doing today?,
C_3406ebae53624567bc21b05c86ee6838,0,"I'm good, thak you. I was wondering how many bathrooms this unit has.",
C_3406ebae53624567bc21b05c86ee6838,1,The unit has 2 bedrooms and 2 bathrooms,
C_3406ebae53624567bc21b05c86ee6838,0,"Ok, great! Is there a pet deposit if i have a cat?",
C_3406ebae53624567bc21b05c86ee6838,1,Yes there will be a a deposit for pet,
C_3406ebae53624567bc21b05c86ee6838,0,How much is the pet deposit?,
C_3406ebae53624567bc21b05c86ee6838,1,"It is 1979 per month, will this work for you?",
C_3406ebae53624567bc21b05c86ee6838,0,"No, i am on fixed income and can only afford $1750/ month. Is there any way you can work with that?",
C_3406ebae53624567bc21b05c86ee6838,1,"Yes that will probably work if you are able to come in this week I will be able to hold a spot for you, is that possible/",
C_3406ebae53624567bc21b05c86ee6838,0,Yes! I'll be there today!,
C_3406ebae53624567bc21b05c86ee6838,1,Great!,
C_5ae902e54f8d4c1997fc729c1bc75062,1,Hello there,
C_5ae902e54f8d4c1997fc729c1bc75062,0,Hello please tell me you still have the bike!,
C_5ae902e54f8d4c1997fc729c1bc75062,1,I do :),
C_5ae902e54f8d4c1997fc729c1bc75062,0,awesome! does it have any scratches or dents?,
C_5ae902e54f8d4c1997fc729c1bc75062,1,"No it does not, it is in excellent condition!",
C_5ae902e54f8d4c1997fc729c1bc75062,0,i see you are asking $1500 that is a bit out of our price range,
C_5ae902e54f8d4c1997fc729c1bc75062,1,"Ok I am will to go a little lower, what were you thinking?",
C_5ae902e54f8d4c1997fc729c1bc75062,0,"about half way, I have $750 cash and can pick up with in the hour",
C_5ae902e54f8d4c1997fc729c1bc75062,1,"Sorry that's too low, how about $1,200 and I can even drop it off for you.",
C_5ae902e54f8d4c1997fc729c1bc75062,0,can we meet at $1000 that is literally taking all my savings,
C_5ae902e54f8d4c1997fc729c1bc75062,1,Ok that will work!,
C_e53784d30cfc4d38ba96a7d49a38f401,1,Hello,
C_e53784d30cfc4d38ba96a7d49a38f401,0,hi how are you>,
C_e53784d30cfc4d38ba96a7d49a38f401,1,good and you,
C_e53784d30cfc4d38ba96a7d49a38f401,0,great I am really interested in the apartents in town! what kind of deal can I get?,
C_e53784d30cfc4d38ba96a7d49a38f401,1,Well all of our apartments come with a newly renovated and updated kitchen and energy efficient appliances,
C_e53784d30cfc4d38ba96a7d49a38f401,0,Would I be able to get one of the open layout ones at cinnamon apartments for 1500?,
C_e53784d30cfc4d38ba96a7d49a38f401,1,"Unfortunately not for $1500, I can work with you though If need be",
C_e53784d30cfc4d38ba96a7d49a38f401,0,"Yes, what would you be able to accept for this?",
C_e53784d30cfc4d38ba96a7d49a38f401,1,I can meet you at $1950,
C_e53784d30cfc4d38ba96a7d49a38f401,0,Can you throw anything in with that like trash service or utilities?,
C_e53784d30cfc4d38ba96a7d49a38f401,1,"Yes that does com included, we also have On site washer and dryers",
C_e53784d30cfc4d38ba96a7d49a38f401,0,Would you be able to do 1900,
C_e53784d30cfc4d38ba96a7d49a38f401,1,For you yes!,
C_e53784d30cfc4d38ba96a7d49a38f401,0,"Great Thank you, you have a deal",
C_c548e732acf44b63ac8ef740c5882722,1,"hello, are you interested in this truck?",
C_c548e732acf44b63ac8ef740c5882722,0,"Hello, yes I am very interested. I saw this ad and I thought this would be the perfect Chevy for my granddad.",
C_c548e732acf44b63ac8ef740c5882722,1,"yes, I am sure he would love it! do you have any questions?",
C_c548e732acf44b63ac8ef740c5882722,0,"What condition is it in? Does it run? any motor, transmission issues? anything like that?",
C_c548e732acf44b63ac8ef740c5882722,1,its in good condition for its age. It definitely drives. no transmission issues.,
C_c548e732acf44b63ac8ef740c5882722,0,I would like to buy this for him. Are you willing to negotiate on the price?,
C_c548e732acf44b63ac8ef740c5882722,1,what proce were you thinking?,
C_c548e732acf44b63ac8ef740c5882722,0,I was looking to maybe purchase this for $6120,
C_c548e732acf44b63ac8ef740c5882722,1,can you pick up tonight? if so I can do 6120,
C_c548e732acf44b63ac8ef740c5882722,0,oh yes! perfect! I will come by with my husband and we will pick it up. Thank you,
C_a845ab81805545acb2b36fe2e11203ed,1,Hello!@,
C_a845ab81805545acb2b36fe2e11203ed,0,Hi there,
C_a845ab81805545acb2b36fe2e11203ed,1,Are you interested in the item?,
C_a845ab81805545acb2b36fe2e11203ed,0,I am... can you tell me about the item?,
C_a845ab81805545acb2b36fe2e11203ed,1,"Everything is listed on the listing. If you have any questions, feel free to ask. The item is used only two times and has no scratches at all. Its in a mint condition.",
C_a845ab81805545acb2b36fe2e11203ed,0,"It sounds good, but there is no photo so it is hard to tell. I don't want a situation like in that episode of bob's burgers where Bob bought the thing and it fell apart the first time he landed it...",
C_a845ab81805545acb2b36fe2e11203ed,1,Don't worry about that. I can definitely send you a picture right away just text me your number and I shall do it then you can let me know!,
C_a845ab81805545acb2b36fe2e11203ed,0,"Ok. if it all checks out, would you take $250 for it?",
C_a845ab81805545acb2b36fe2e11203ed,1,Yes I can do that as long as you pay for the shipping then I can send it out to you,
C_a845ab81805545acb2b36fe2e11203ed,0,Oh I was hoping to pick it up tonight..,
C_a845ab81805545acb2b36fe2e11203ed,1,okay that works fine too! We got a deal then,
C_724713540a354d41b3226ec70c30c0ae,1,"hi, are you interested in this item?",
C_724713540a354d41b3226ec70c30c0ae,0,"Hello, is this timer still for sale?",
C_724713540a354d41b3226ec70c30c0ae,1,it sure is! It works like a charm. no issues.,
C_724713540a354d41b3226ec70c30c0ae,0,How often has the item been used?,
C_724713540a354d41b3226ec70c30c0ae,1,not very often. I dont go on many vacations,
C_724713540a354d41b3226ec70c30c0ae,0,So this is only for vacation stuff?,
C_724713540a354d41b3226ec70c30c0ae,1,you can use it whenever you want and are away from home.,
C_724713540a354d41b3226ec70c30c0ae,0,Are you the original owner?,
C_724713540a354d41b3226ec70c30c0ae,1,yes,
C_724713540a354d41b3226ec70c30c0ae,0,How old is it?,
C_724713540a354d41b3226ec70c30c0ae,1,2 months,
C_724713540a354d41b3226ec70c30c0ae,0,Seeing how this isn't a brand new item would you take $4?,
C_724713540a354d41b3226ec70c30c0ae,1,i can definitely go down one dollar. if you can pick up tonight. see you soon!,
C_724713540a354d41b3226ec70c30c0ae,0,See you then!,
C_8df933f5a33348b395b8515811028239,1,Hi! I see you are interested in my tablet.,
C_8df933f5a33348b395b8515811028239,0,Yes I am. It looks like a nice tablet. How old is it?,
C_8df933f5a33348b395b8515811028239,1,Only around a year old. They haven't even came out with a new model yet.,
C_8df933f5a33348b395b8515811028239,0,Does it come with a warranty?,
C_8df933f5a33348b395b8515811028239,1,It has about 3 months left on the original warranty. The battery life on it is excellent. Well worth the $200 asking price.,
C_8df933f5a33348b395b8515811028239,0,Did a child play with it?,
C_8df933f5a33348b395b8515811028239,1,No. I am retired and have no grandchildren. It was mainly used to look up recipes on pinterest.,
C_8df933f5a33348b395b8515811028239,0,"May I ask, why are you selling it?",
C_8df933f5a33348b395b8515811028239,1,"My eyes just can't handle the screen. I had to get one of those laptop things. Amazing how far technology has advanced. I paid $325 originally, so I think this is a fair price.",
C_8df933f5a33348b395b8515811028239,0,I can get a new one for close to the same price you're asking. Will you take $90?,
C_8df933f5a33348b395b8515811028239,1,"Oh my, no. I have had a few people offer me $175 and I turned them down. I have an extra case and some new screen protectors, even an extra charging cord. It really is a good deal.",
C_8df933f5a33348b395b8515811028239,0,"If you can ship it to me and include those accessories, I can go to $125 paid immediately.",
C_8df933f5a33348b395b8515811028239,1,"I can ship to you but not for less than $150. Shipping is awful expensive and the extra packaging it would require. And then you would want it insured. And I don't drive, so cab fees. So much extra.",
C_8df933f5a33348b395b8515811028239,0,Well then $150 seems reasonable. I can manage that.,
C_8df933f5a33348b395b8515811028239,1,Ok. I guess so.,
C_8df933f5a33348b395b8515811028239,0,"Okay then it's a deal -- $150 shipped with accessories,",
C_ffb254f75d30419da441da51000065e4,1,Hi there!,
C_ffb254f75d30419da441da51000065e4,0,"Hi, This house is too cute. Does it have a backyard?",
C_ffb254f75d30419da441da51000065e4,1,"Oh, thank you! Yes, it does have a cute little backyard that is fenced in. Perfect for kids or pets!",
C_ffb254f75d30419da441da51000065e4,0,Awesome! Does it have a bathtub? Or just a shower?,
C_ffb254f75d30419da441da51000065e4,1,It has one full bathroom that has a shower/bathtub combo. And it has great water pressure! lol,
C_ffb254f75d30419da441da51000065e4,0,Great. Would you be willing to come down on the price a little? I was really hoping to keep it arouns $2500.,
C_ffb254f75d30419da441da51000065e4,1,"Sure, I'd be willing to come down some. How about we meet somewhere in the middle? What about $2750?",
C_ffb254f75d30419da441da51000065e4,0,"Ok, deal!",
C_ffb254f75d30419da441da51000065e4,1,Great!,
C_7da4e09d9f13426db57569f32ea5cfad,0,Hi there is this bicycle avaiulable>,
C_7da4e09d9f13426db57569f32ea5cfad,1,"Yes, it's still available!",
C_7da4e09d9f13426db57569f32ea5cfad,0,Is it new?,
C_7da4e09d9f13426db57569f32ea5cfad,1,"It is used. I am a bike mechanic, and I have restored it and tuned it up to like new condition.",
C_7da4e09d9f13426db57569f32ea5cfad,0,Okay and what's the color since I can't see a picture so I can't tell.,
C_7da4e09d9f13426db57569f32ea5cfad,1,It's a beautiful cherry red.,
C_7da4e09d9f13426db57569f32ea5cfad,0,Great. The price is high for me. Can you accept $42?,
C_7da4e09d9f13426db57569f32ea5cfad,1,"That's a bit low. How about $50, and I'll deliver?",
C_7da4e09d9f13426db57569f32ea5cfad,0,okay works for me! Thank you so much!,
C_844ffc3bcc0f4b24a7910899d744416a,1,Hi.. How are you?,
C_844ffc3bcc0f4b24a7910899d744416a,0,Great and you?,
C_844ffc3bcc0f4b24a7910899d744416a,1,Doing good.. Do u have any quesitons I can answer for you?,
C_844ffc3bcc0f4b24a7910899d744416a,0,Do you happen to still have the chairs? I am interested in purchasing them.,
C_844ffc3bcc0f4b24a7910899d744416a,1,Yes I sure do..,
C_844ffc3bcc0f4b24a7910899d744416a,0,Ok great! Would you take $40 if I pick them up today?,
C_844ffc3bcc0f4b24a7910899d744416a,1,"I would like to get $45 out of them. They are in great shape, no cracks or marks at all.",
C_844ffc3bcc0f4b24a7910899d744416a,0,Ok $45 works. I can pick them up today!,
C_844ffc3bcc0f4b24a7910899d744416a,1,Sounds great. Thanks.,
C_9d17455a1ac8403790de93f20112c057,0,Hello I see you have an i Phone for parts,
C_9d17455a1ac8403790de93f20112c057,1,Yes I do. I bought it the other day thinking I got a good deal and then I found out that I couldn't even use the thing.,
C_9d17455a1ac8403790de93f20112c057,0,Hello I see you have an i Phone for parts,
C_9d17455a1ac8403790de93f20112c057,0,Bummer. Well I could use it. I need some of the parts. Is the price negotiable?,
C_9d17455a1ac8403790de93f20112c057,1,I can negotiate a little but not much. I have no phone that I can use and I need to pay for books for school.,
C_9d17455a1ac8403790de93f20112c057,0,Bummer. Well I could use it. I need some of the parts. Is the price negotiable?,
C_9d17455a1ac8403790de93f20112c057,0,I understand. Is the battery included? What about the charger?,
C_9d17455a1ac8403790de93f20112c057,1,"Well, of course there is a battery in there and I have a few cables, a wall adapter and car adapter as well.",
C_9d17455a1ac8403790de93f20112c057,0,I understand. Is the battery included? What about the charger?,
C_9d17455a1ac8403790de93f20112c057,0,Nice. Well then I would like to offer you $200. I could pick it up today.,
C_9d17455a1ac8403790de93f20112c057,1,I could do 230 for it.,
C_9d17455a1ac8403790de93f20112c057,0,That's a little steep for me. How about we meet in the middle at $215?,
C_9d17455a1ac8403790de93f20112c057,0,Nice. Well then I would like to offer you $200. I could pick it up today.,
C_9d17455a1ac8403790de93f20112c057,0,That's a little steep for me. How about we meet in the middle at $215?,
C_9d17455a1ac8403790de93f20112c057,1,How about I throw in a mobile power bank that allows you to charge when you don't have a place to plug it in.,
C_9d17455a1ac8403790de93f20112c057,0,That sounds pretty good. All of that for $225?,
C_1db947fa206d43dcb9aa44c447b364f1,0,Hi,
C_1db947fa206d43dcb9aa44c447b364f1,1,Yes hello there! You were interested in the home?,
C_1db947fa206d43dcb9aa44c447b364f1,0,"Hi yes, it looks really cute. Is there anything good nearby?",
C_1db947fa206d43dcb9aa44c447b364f1,1,"Unfortunately I do not have those details but with all the features inside this home, I don't think you'd want to ever leave it!",
C_1db947fa206d43dcb9aa44c447b364f1,0,"Hmm that's weird, how do you not know what is nearby? Location Location Location , that is like the real estate agent mantra...",
C_1db947fa206d43dcb9aa44c447b364f1,1,I cannot lie to you. I do not know what sort of things you like? What activities or places do you find good for instance?,
C_1db947fa206d43dcb9aa44c447b364f1,0,"You should have it on the listing, what stores are nearby, how close to the nearest school or playground so I know how noisy it is, etc.",
C_1db947fa206d43dcb9aa44c447b364f1,1,"I totally understand where you are coming from, but unfortunately I'm only able to talk to you about the description of the home. I invite you to come and take a look at the place yourself and see what facilities this side of town offers.",
C_1db947fa206d43dcb9aa44c447b364f1,0,Yeahhh that's super weird. That makes me think the neighborhood is really run down and sketchy....,
C_e144a7f5115a4b9ebbb9647571e03413,0,Hello there,
C_e144a7f5115a4b9ebbb9647571e03413,1,HI! How are you?,
C_e144a7f5115a4b9ebbb9647571e03413,0,"I am great, you?",
C_e144a7f5115a4b9ebbb9647571e03413,1,I'm great! Are you intested in my Nomad?,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Yes, I believe my son would enjoy it.",
C_e144a7f5115a4b9ebbb9647571e03413,1,Great! I'm asking $4500 for it!,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Okay, No issues with it?",
C_e144a7f5115a4b9ebbb9647571e03413,1,Nope ! It's brand new! You will love it!,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Great, Could we pick it up today?",
C_e144a7f5115a4b9ebbb9647571e03413,1,Yes can you come this evening around 5-7? Would that work?,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Yes, I have $4100 in cash. Would you be willing to take that amount for it?",
C_e144a7f5115a4b9ebbb9647571e03413,1,The lowest I can go is 4200? Can you do that?,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Yes, We can pull some more and pay that",
C_e144a7f5115a4b9ebbb9647571e03413,1,Ok great! So I can expect you this evening then?,
C_e144a7f5115a4b9ebbb9647571e03413,0,"Yes, we will be there. Thank you so much",
C_d8c67516df234a32913e1e097e57b683,1,Hi! Were you interested in the frame?,
C_d8c67516df234a32913e1e097e57b683,0,I am. Can you tell me how long it is,
C_d8c67516df234a32913e1e097e57b683,1,it's about 3 feet long and 2 wide.,
C_d8c67516df234a32913e1e097e57b683,0,Is it solid wood?,
C_d8c67516df234a32913e1e097e57b683,1,"Yes this is solid, sustainable wood. The glass on the mirror is in great shape.",
C_d8c67516df234a32913e1e097e57b683,0,Seems like a nice piece. Would you take $60?,
C_d8c67516df234a32913e1e097e57b683,1,If you can come pick it up I'm willing to go down to 85.,
C_d8c67516df234a32913e1e097e57b683,0,Will it fit into a trunk?,
C_d8c67516df234a32913e1e097e57b683,1,"Depends on the trunk, if not we can get it into the back seats with a cushion.",
C_d8c67516df234a32913e1e097e57b683,0,I can come today for $80,
C_d8c67516df234a32913e1e097e57b683,1,Cool works for me. Deal!,
C_d8c67516df234a32913e1e097e57b683,0,great!,
C_ca3d702e9d3d4813ac14ab09d40a7171,1,"Hi, are you interested in my french cabinet?",
C_ca3d702e9d3d4813ac14ab09d40a7171,0,omg. yes!,
C_ca3d702e9d3d4813ac14ab09d40a7171,1,I'm selling it for $359. It is a great piece. Has a built in light. I've received a few messages from others also interested in it.,
C_ca3d702e9d3d4813ac14ab09d40a7171,0,Is the wood scratched up?,
C_ca3d702e9d3d4813ac14ab09d40a7171,1,"No, it is in very good condition especially for its age. Very collectible piece of furniture.",
C_ca3d702e9d3d4813ac14ab09d40a7171,0,It would hold my owl figures perfectly! only problem is the amount that I do not have $359 dollars,
C_ca3d702e9d3d4813ac14ab09d40a7171,1,"If you have any other antiques we can add that into the price. Two of your owl pieces plus $289, we could make that happen.",
C_ca3d702e9d3d4813ac14ab09d40a7171,0,I can give you $179 plus 4 Owl Figures that i have duplicates of,
C_ca3d702e9d3d4813ac14ab09d40a7171,1,That sounds fair to me. Deal,
C_f80905558b004283b582037c574b31ea,0,Hi! I am interested in your bike rack,
C_f80905558b004283b582037c574b31ea,1,Awesome! Do you have any questions?,
C_f80905558b004283b582037c574b31ea,0,Has it been used? It looks still sealed.,
C_f80905558b004283b582037c574b31ea,1,It has never been used before.,
C_f80905558b004283b582037c574b31ea,0,Awesome. I've been looking for one of these for quite awhile.,
C_f80905558b004283b582037c574b31ea,1,It is quite handy to have.,
C_f80905558b004283b582037c574b31ea,0,Would you take $40 if I pickup right away?,
C_f80905558b004283b582037c574b31ea,1,Hmm that's a little low. Would you be interested in $65 if I bring it to you?,
C_f80905558b004283b582037c574b31ea,0,That sounds perfect!,
C_3a70f22b56dd4518b42435452aa08f80,1,Hi.. How are you?,
C_3a70f22b56dd4518b42435452aa08f80,0,Hello! Im great and how about you?,
C_3a70f22b56dd4518b42435452aa08f80,1,Great.. Any questions I can answer?,
C_3a70f22b56dd4518b42435452aa08f80,0,"Yes I am interested in your Acura, do you still have it?",
C_3a70f22b56dd4518b42435452aa08f80,1,Yes I do..,
C_3a70f22b56dd4518b42435452aa08f80,0,Ok will you take $3200? I see it has over 200k miles.,
C_3a70f22b56dd4518b42435452aa08f80,1,That is correct. I could like to get at least $3500 out of it. Excellent condition. Been up to date with maintenance as well.,
C_3a70f22b56dd4518b42435452aa08f80,0,How about $3450,
C_3a70f22b56dd4518b42435452aa08f80,1,Deal!,
C_3a70f22b56dd4518b42435452aa08f80,0,Awesome thanks!,
C_3a70f22b56dd4518b42435452aa08f80,1,No problem. Thank you.,
C_be456280f8f4451ba277b95bcf7b9cbd,1,Hello there,
C_be456280f8f4451ba277b95bcf7b9cbd,0,"hi, i am interested in this listing",
C_be456280f8f4451ba277b95bcf7b9cbd,1,Great! You will love it. It has amazing features and right by the mall.,
C_be456280f8f4451ba277b95bcf7b9cbd,0,are there any utilities included? price is a bit high for my budget,
C_be456280f8f4451ba277b95bcf7b9cbd,1,"Yes, it comes with utilities.",
C_be456280f8f4451ba277b95bcf7b9cbd,0,oh that is great. If i were to sign an 18 month lease instead of 12 months how much would my monthly rent go down?,
C_be456280f8f4451ba277b95bcf7b9cbd,1,"If you were to do that today, I can lower the price to 1100 w/ one month free.",
C_be456280f8f4451ba277b95bcf7b9cbd,0,okay awesome! I can do that!,
C_be456280f8f4451ba277b95bcf7b9cbd,1,Great. Enjoy and thank you,
C_ebb133126475499cb394b88610414a8f,1,Hello!,
C_ebb133126475499cb394b88610414a8f,0,Hi. How are you?,
C_ebb133126475499cb394b88610414a8f,1,"Good, thanks. So you are interested in flashing your phone?",
C_ebb133126475499cb394b88610414a8f,0,"I am. The only way I will be able to use this phone is to have it flashed, however, all I have is $50 and I have to buy diapers also this evening. The diapers are 22.97 and all I have is the remainder. Is there a way you could work with me somehow?",
C_ebb133126475499cb394b88610414a8f,1,I could come down a little. Can you do $40?,
C_ebb133126475499cb394b88610414a8f,0,I believe the service is valued at more than I have but if I do $40 I would not be able to afford my sons diapers as well. I believe your service is worth more and if I had it to offer I most definitely would,
C_ebb133126475499cb394b88610414a8f,1,I am sorry to hear about your predicament. Could you buy a smaller pack of diapers and pay $30?,
C_ebb133126475499cb394b88610414a8f,0,"He is a big boy and the only ones they have are the small pack and it is 22.97, if you can work with me with the last $3 I would be forever grateful and make sure to tell my friends what a wonderful service you provide",
C_ebb133126475499cb394b88610414a8f,1,"Okay, but tell your friends that you paid $50.",
C_ebb133126475499cb394b88610414a8f,0,Absoulutely! Thanks so much,
C_6b0404df12994618a259ccfb352f9e58,1,Hello how are you?,
C_6b0404df12994618a259ccfb352f9e58,0,"Greaat, how are you? Are you interested in the townhome? Can I answer any questions?",
C_6b0404df12994618a259ccfb352f9e58,1,Yes are you interested? I am renting.,
C_6b0404df12994618a259ccfb352f9e58,0,"OK, well this is a great property. It's in a convenient location and has all the modern amenities.",
C_6b0404df12994618a259ccfb352f9e58,1,Yes I know my tenants are all very happy here. Are you interested in renting?,
C_6b0404df12994618a259ccfb352f9e58,0,Yes I am very interested,
C_6b0404df12994618a259ccfb352f9e58,1,Okay great well I am asking $3400,
C_6b0404df12994618a259ccfb352f9e58,0,That is a little over my budget. I have excellent credit and can put down a deposit in cash. Would you be willing to consider $2000?,
C_6b0404df12994618a259ccfb352f9e58,1,I'm sorry but for this unit and in the area that price is too low. I can work with you and let this work for $3000 which is still very low!,
C_6b0404df12994618a259ccfb352f9e58,0,What if I pay an extra $500 on the deposit? Could you do $2700?,
C_6b0404df12994618a259ccfb352f9e58,1,This is still very low for this town house. $2900 is the lowest I can go,
C_6b0404df12994618a259ccfb352f9e58,0,Ok well I can take the $2900 but without the extra deposit money,
C_6b0404df12994618a259ccfb352f9e58,1,That is okay you are getting a great deat,
C_6b0404df12994618a259ccfb352f9e58,0,"great, thanks a lot!",
C_53ab1f5a62e3461382e919825652ace2,0,"Hi, I am interested in your custom made skateboard. I am looking to purchase this for my nephew's birthday",
C_53ab1f5a62e3461382e919825652ace2,1,That's a great gift! Do you have any questions?,
C_53ab1f5a62e3461382e919825652ace2,0,It looks pretty neat and I'm sure he would love it. I'm not a skate boarder myself but he is. It's brand new correct?,
C_53ab1f5a62e3461382e919825652ace2,1,It has only been used twice. My brother had it made and then got a sponsorship for his skating and they require him to use their board.,
C_53ab1f5a62e3461382e919825652ace2,0,"okay that's nice. However, are you willing to negotiate on the price?",
C_53ab1f5a62e3461382e919825652ace2,1,Yes I am willing to.,
C_53ab1f5a62e3461382e919825652ace2,0,Are you willing to accept $180 for the board?,
C_53ab1f5a62e3461382e919825652ace2,1,Would I be deleiving it or would you pick it up?,
C_53ab1f5a62e3461382e919825652ace2,0,I can come pick it up,
C_53ab1f5a62e3461382e919825652ace2,1,Then yes I will accept $180 for it.,
C_53ab1f5a62e3461382e919825652ace2,0,thank you,
C_4d204b0b30aa42cba5f7f55f5d23764b,0,Hi there are you still selling this kit?,
C_4d204b0b30aa42cba5f7f55f5d23764b,1,"Hello, Yes I am",
C_4d204b0b30aa42cba5f7f55f5d23764b,0,Have people said good things about it? Does it really work?,
C_4d204b0b30aa42cba5f7f55f5d23764b,1,This is a spare kit that I brought and I love it! it really does work,
C_4d204b0b30aa42cba5f7f55f5d23764b,0,great. I am willing to pay $36 for it. Are you going to accept tht?,
C_4d204b0b30aa42cba5f7f55f5d23764b,1,"I can do $38, You are going to love how simple and easy it is",
C_4d204b0b30aa42cba5f7f55f5d23764b,0,okay then 38. Will you be able to deliver it to me?,
C_4d204b0b30aa42cba5f7f55f5d23764b,1,you would have to pick it up,
C_4d204b0b30aa42cba5f7f55f5d23764b,0,Okay will figure something out then!,
C_5584014bdd4642b78870da3b2eba4a54,0,Hello I am interested in this calculator. Is this old?,
C_5584014bdd4642b78870da3b2eba4a54,1,"It is used, gently, it is in great condition.",
C_5584014bdd4642b78870da3b2eba4a54,0,What color is it?,
C_5584014bdd4642b78870da3b2eba4a54,1,It is navy blue.,
C_5584014bdd4642b78870da3b2eba4a54,0,and what's the brand?,
C_5584014bdd4642b78870da3b2eba4a54,1,Casio,
C_5584014bdd4642b78870da3b2eba4a54,0,okay great. I wanna get it but can you come down a bit on the price? is $7 acceptable?,
C_5584014bdd4642b78870da3b2eba4a54,1,I could do $9?,
C_5584014bdd4642b78870da3b2eba4a54,0,okay works for me then! Can you please meet me somewhere so I can pick it up from you or can you deliver it to me?,
C_5584014bdd4642b78870da3b2eba4a54,1,I will meet you at the mall if that is ok?,
C_5584014bdd4642b78870da3b2eba4a54,0,great then we got a deal!,
C_a58551099a3e4c4a9a723094a711301e,1,Hello,
C_a58551099a3e4c4a9a723094a711301e,0,"Hello, yes I'm interested in this truck?",
C_a58551099a3e4c4a9a723094a711301e,1,Awesome! You will love it just as much as my hubby does,
C_a58551099a3e4c4a9a723094a711301e,0,"Can you tell me, does the truck have any problems?",
